G,BP-RP,MG
19.9649,0.6407,5.3699
18.7185,0.6407,4.1235
20.3632,0.6408,5.7682
18.8385,0.6408,4.2435
19.3924,0.6408,4.7974
19.1589,0.6409,4.5639
19.2589,0.641,4.6639
18.1564,0.6411,3.5614
18.1204,0.6411,3.5254
19.6656,0.6412,5.0706
19.8921,0.6413,5.2971
19.1807,0.6413,4.5857
20.5081,0.6414,5.9131
18.7823,0.6414,4.1873
18.5696,0.6414,3.9746
19.6327,0.6414,5.0377
19.0102,0.6415,4.4152
19.5336,0.6415,4.9386
18.7709,0.6415,4.1759
18.6287,0.6416,4.0337
19.6796,0.6416,5.0846
19.1991,0.6416,4.6041
17.9915,0.6416,3.3965
18.2722,0.6416,3.6772
19.152,0.6417,4.557
18.9517,0.6418,4.3567
19.851,0.6419,5.256
19.2151,0.6419,4.6201
19.3388,0.642,4.7438
19.6795,0.642,5.0845
19.4988,0.642,4.9038
18.093,0.6421,3.498
19.5671,0.6422,4.9721
19.3549,0.6422,4.7599
19.7293,0.6422,5.1343
18.8547,0.6422,4.2597
18.1131,0.6422,3.5181
20.5945,0.6423,5.9995
19.2486,0.6423,4.6536
19.2006,0.6423,4.6056
18.7611,0.6423,4.1661
19.0903,0.6424,4.4953
19.4856,0.6424,4.8906
18.331,0.6424,3.736
18.7695,0.6425,4.1745
19.0234,0.6425,4.4284
19.197,0.6426,4.602
18.9801,0.6426,4.3851
18.9158,0.6426,4.3208
19.2199,0.6426,4.6249
19.1003,0.6427,4.5053
19.8878,0.6427,5.2928
19.918,0.6427,5.323
20.0461,0.6427,5.4511
19.4613,0.6427,4.8663
19.2331,0.6427,4.6381
19.9753,0.6428,5.3803
19.297,0.6429,4.702
18.3007,0.6429,3.7057
18.137,0.6429,3.542
19.5727,0.643,4.9777
19.4885,0.643,4.8935
18.2862,0.643,3.6912
18.8336,0.643,4.2386
19.028,0.643,4.433
19.0487,0.6431,4.4537
18.6712,0.6431,4.0762
17.8375,0.6432,3.2425
19.6552,0.6432,5.0602
18.2907,0.6432,3.6957
18.9901,0.6433,4.3951
18.663,0.6433,4.068
18.4284,0.6433,3.8334
20.0709,0.6434,5.4759
18.8417,0.6434,4.2467
19.7387,0.6434,5.1437
19.1357,0.6434,4.5407
19.8026,0.6434,5.2076
18.7763,0.6434,4.1813
18.6089,0.6434,4.0139
19.4369,0.6434,4.8419
19.1613,0.6435,4.5663
19.5201,0.6435,4.9251
19.2784,0.6435,4.6834
18.1267,0.6436,3.5317
19.4633,0.6436,4.8683
19.6991,0.6436,5.1041
19.3422,0.6437,4.7472
19.2706,0.6437,4.6756
18.9236,0.6438,4.3286
20.0891,0.6438,5.4941
19.1193,0.6438,4.5243
18.7807,0.6439,4.1857
19.0931,0.6439,4.4981
18.4182,0.6439,3.8232
20.7847,0.644,6.1897
19.2393,0.644,4.6443
19.2656,0.644,4.6706
18.2799,0.644,3.6849
18.2203,0.6441,3.6253
18.9567,0.6441,4.3617
19.3924,0.6441,4.7974
18.9016,0.6441,4.3066
18.3075,0.6442,3.7125
18.9538,0.6442,4.3588
19.0561,0.6443,4.4611
18.9404,0.6443,4.3454
19.3208,0.6443,4.7258
18.8766,0.6443,4.2816
18.5915,0.6443,3.9965
15.1419,0.6443,0.5469
19.0257,0.6444,4.4307
19.5279,0.6444,4.9329
18.3106,0.6444,3.7156
17.9364,0.6444,3.3414
20.1044,0.6446,5.5094
18.1369,0.6446,3.5419
18.694,0.6446,4.099
20.7392,0.6447,6.1442
19.9657,0.6447,5.3707
20.3538,0.6448,5.7588
19.4233,0.6448,4.8283
19.0818,0.6448,4.4868
20.5144,0.6449,5.9194
19.8204,0.6449,5.2254
18.018,0.6449,3.423
18.9468,0.6449,4.3518
18.488,0.6449,3.893
19.2305,0.645,4.6355
18.1329,0.645,3.5379
19.425,0.6451,4.83
19.2301,0.6451,4.6351
19.0991,0.6451,4.5041
18.4679,0.6452,3.8729
19.8337,0.6452,5.2387
18.7575,0.6453,4.1625
20.3697,0.6453,5.7747
19.3989,0.6453,4.8039
18.0105,0.6453,3.4155
18.1477,0.6453,3.5527
20.3127,0.6454,5.7177
19.5313,0.6455,4.9363
18.3912,0.6455,3.7962
20.2462,0.6455,5.6512
18.1943,0.6455,3.5993
19.1633,0.6456,4.5683
20.411,0.6456,5.816
19.481,0.6456,4.886
18.7789,0.6456,4.1839
19.2435,0.6456,4.6485
19.1228,0.6456,4.5278
19.745,0.6457,5.15
18.2953,0.6457,3.7003
18.2512,0.6457,3.6562
19.1749,0.6457,4.5799
18.9369,0.6458,4.3419
18.9371,0.6458,4.3421
18.8053,0.6458,4.2103
18.7138,0.6458,4.1188
18.6077,0.6458,4.0127
19.924,0.6459,5.329
18.5692,0.6459,3.9742
19.0381,0.6459,4.4431
18.1942,0.646,3.5992
19.8139,0.646,5.2189
18.9445,0.646,4.3495
19.931,0.6461,5.336
19.9536,0.6461,5.3586
19.9621,0.6461,5.3671
18.2719,0.6461,3.6769
18.7481,0.6461,4.1531
18.6868,0.6462,4.0918
19.8609,0.6462,5.2659
18.2579,0.6462,3.6629
18.3469,0.6463,3.7519
20.5395,0.6463,5.9445
18.6281,0.6463,4.0331
20.5515,0.6463,5.9565
19.2818,0.6463,4.6868
19.2796,0.6464,4.6846
18.8736,0.6464,4.2786
19.2484,0.6464,4.6534
19.5632,0.6464,4.9682
18.7254,0.6465,4.1304
18.2097,0.6465,3.6147
20.1391,0.6465,5.5441
19.5518,0.6465,4.9568
18.3819,0.6465,3.7869
18.0173,0.6465,3.4223
20.4629,0.6466,5.8679
18.2689,0.6466,3.6739
18.4715,0.6466,3.8765
18.4127,0.6466,3.8177
18.8001,0.6467,4.2051
18.8478,0.6467,4.2528
18.8308,0.6468,4.2358
18.6483,0.6468,4.0533
18.1667,0.6468,3.5717
18.1531,0.6469,3.5581
19.2854,0.6469,4.6904
20.4031,0.647,5.8081
18.9437,0.647,4.3487
18.2866,0.647,3.6916
19.1047,0.6471,4.5097
20.3405,0.6471,5.7455
20.0547,0.6471,5.4597
18.8142,0.6471,4.2192
19.0546,0.6471,4.4596
19.1247,0.6471,4.5297
18.2075,0.6471,3.6125
20.0271,0.6472,5.4321
18.5441,0.6472,3.9491
18.3301,0.6472,3.7351
19.3568,0.6473,4.7618
18.288,0.6473,3.693
18.5538,0.6473,3.9588
19.1428,0.6473,4.5478
19.0866,0.6474,4.4916
18.3837,0.6474,3.7887
18.3897,0.6474,3.7947
18.3472,0.6474,3.7522
18.1492,0.6474,3.5542
18.3315,0.6475,3.7365
18.4311,0.6476,3.8361
18.3309,0.6476,3.7359
20.1461,0.6476,5.5511
19.7909,0.6476,5.1959
19.3128,0.6476,4.7178
18.2496,0.6476,3.6546
18.0649,0.6476,3.4699
19.1203,0.6476,4.5253
18.0358,0.6476,3.4408
19.6179,0.6477,5.0229
20.0251,0.6477,5.4301
19.2362,0.6477,4.6412
19.3091,0.6477,4.7141
18.6895,0.6477,4.0945
18.4081,0.6477,3.8131
18.7263,0.6477,4.1313
18.1386,0.6478,3.5436
19.7759,0.6478,5.1809
19.331,0.6478,4.736
19.0983,0.6479,4.5033
18.8905,0.6479,4.2955
18.6445,0.6479,4.0495
20.6348,0.648,6.0398
19.929,0.648,5.334
19.0057,0.648,4.4107
20.3332,0.6481,5.7382
19.2026,0.6481,4.6076
18.8143,0.6482,4.2193
19.3033,0.6483,4.7083
18.8052,0.6483,4.2102
18.2926,0.6483,3.6976
19.6339,0.6484,5.0389
20.0392,0.6484,5.4442
19.9964,0.6484,5.4014
18.5082,0.6484,3.9132
18.3623,0.6485,3.7673
19.9717,0.6485,5.3767
18.1891,0.6486,3.5941
19.0611,0.6487,4.4661
20.2086,0.6487,5.6136
19.1228,0.6487,4.5278
18.2005,0.6487,3.6055
18.826,0.6488,4.231
19.1002,0.6488,4.5052
18.0954,0.6488,3.5004
18.3484,0.6489,3.7534
18.5766,0.6489,3.9816
19.5192,0.649,4.9242
19.8587,0.649,5.2637
19.8389,0.649,5.2439
19.0826,0.649,4.4876
18.3092,0.649,3.7142
18.5067,0.6491,3.9117
19.3405,0.6491,4.7455
19.3442,0.6491,4.7492
18.1211,0.6491,3.5261
18.4471,0.6492,3.8521
20.0833,0.6492,5.4883
18.6639,0.6492,4.0689
19.6711,0.6494,5.0761
19.9967,0.6494,5.4017
19.6951,0.6494,5.1001
18.5582,0.6494,3.9632
18.4355,0.6495,3.8405
19.3025,0.6496,4.7075
18.5125,0.6496,3.9175
18.9239,0.6496,4.3289
18.284,0.6497,3.689
20.5143,0.6498,5.9193
19.3048,0.6498,4.7098
20.3223,0.6499,5.7273
19.4954,0.6499,4.9004
18.5261,0.6499,3.9311
18.9645,0.6499,4.3695
19.0773,0.6499,4.4823
20.2687,0.65,5.6737
19.9845,0.65,5.3895
19.4067,0.65,4.8117
18.1593,0.65,3.5643
20.11,0.6501,5.515
18.8596,0.6501,4.2646
20.0106,0.6502,5.4156
20.1798,0.6502,5.5848
19.0463,0.6502,4.4513
18.4344,0.6502,3.8394
18.727,0.6502,4.132
18.0441,0.6503,3.4491
18.1831,0.6504,3.5881
19.5982,0.6504,5.0032
19.1045,0.6504,4.5095
18.1782,0.6505,3.5832
18.2912,0.6505,3.6962
19.6238,0.6505,5.0288
18.1273,0.6506,3.5323
20.288,0.6506,5.693
19.412,0.6506,4.817
18.1346,0.6506,3.5396
18.1246,0.6506,3.5296
19.7946,0.6507,5.1996
19.2507,0.6507,4.6557
18.8126,0.6507,4.2176
19.1438,0.6507,4.5488
19.2739,0.6508,4.6789
20.1475,0.6509,5.5525
18.4615,0.6509,3.8665
19.6209,0.6509,5.0259
18.7107,0.6509,4.1157
18.5031,0.6509,3.9081
19.2485,0.6509,4.6535
18.1203,0.6509,3.5253
19.2203,0.6509,4.6253
19.0823,0.651,4.4873
18.4736,0.651,3.8786
18.4721,0.651,3.8771
19.3241,0.6511,4.7291
19.3073,0.6511,4.7123
18.1227,0.6512,3.5277
19.5526,0.6513,4.9576
19.097,0.6513,4.502
19.244,0.6514,4.649
20.4004,0.6514,5.8054
19.2729,0.6514,4.6779
19.3551,0.6514,4.7601
18.6632,0.6515,4.0682
20.3254,0.6515,5.7304
19.6692,0.6515,5.0742
18.8891,0.6515,4.2941
20.1615,0.6516,5.5665
19.4678,0.6516,4.8728
18.2469,0.6516,3.6519
18.0534,0.6516,3.4584
19.8129,0.6517,5.2179
18.9437,0.6517,4.3487
18.9788,0.6517,4.3838
18.8568,0.6517,4.2618
20.0025,0.6517,5.4075
20.6051,0.6518,6.0101
19.9779,0.6518,5.3829
19.2922,0.6519,4.6972
18.5881,0.6519,3.9931
19.5887,0.6519,4.9937
18.2854,0.6519,3.6904
18.6405,0.6519,4.0455
19.0148,0.6519,4.4198
18.2559,0.6519,3.6609
20.0349,0.652,5.4399
19.9109,0.652,5.3159
19.3267,0.652,4.7317
18.631,0.652,4.036
19.0936,0.6521,4.4986
18.052,0.6521,3.457
17.9686,0.6521,3.3736
18.4385,0.6522,3.8435
19.9715,0.6522,5.3765
18.7811,0.6522,4.1861
19.0098,0.6522,4.4148
19.4612,0.6522,4.8662
19.6383,0.6522,5.0433
18.2115,0.6522,3.6165
18.3043,0.6523,3.7093
19.2232,0.6523,4.6282
18.0561,0.6523,3.4611
18.128,0.6523,3.533
20.7786,0.6524,6.1836
18.1213,0.6524,3.5263
19.7388,0.6524,5.1438
19.1323,0.6524,4.5373
19.2051,0.6524,4.6101
18.416,0.6524,3.821
18.5489,0.6524,3.9539
20.4481,0.6525,5.8531
18.0376,0.6525,3.4426
18.0522,0.6525,3.4572
19.1739,0.6526,4.5789
19.8658,0.6526,5.2708
18.3583,0.6526,3.7633
19.6567,0.6526,5.0617
19.6516,0.6526,5.0566
19.0948,0.6526,4.4998
19.127,0.6526,4.532
20.2784,0.6527,5.6834
20.0059,0.6527,5.4109
19.3924,0.6527,4.7974
18.823,0.6527,4.228
18.1786,0.6528,3.5836
18.8545,0.6529,4.2595
19.5638,0.6529,4.9688
20.076,0.6529,5.481
18.9569,0.6529,4.3619
18.3154,0.6529,3.7204
19.5379,0.653,4.9429
18.2931,0.653,3.6981
18.6843,0.6531,4.0893
18.9721,0.6532,4.3771
19.2666,0.6532,4.6716
19.0986,0.6532,4.5036
20.0696,0.6532,5.4746
19.4219,0.6532,4.8269
19.7598,0.6532,5.1648
19.0457,0.6532,4.4507
18.6273,0.6532,4.0323
18.2989,0.6533,3.7039
19.1801,0.6533,4.5851
19.1546,0.6534,4.5596
19.8244,0.6534,5.2294
20.0959,0.6534,5.5009
19.7087,0.6534,5.1137
19.3192,0.6534,4.7242
19.8134,0.6535,5.2184
19.3809,0.6535,4.7859
20.5296,0.6535,5.9346
18.0482,0.6535,3.4532
20.5231,0.6536,5.9281
19.3173,0.6536,4.7223
18.1239,0.6536,3.5289
18.6436,0.6536,4.0486
18.0225,0.6536,3.4275
18.0448,0.6537,3.4498
19.5776,0.6537,4.9826
18.0388,0.6537,3.4438
18.1632,0.6538,3.5682
18.2519,0.6538,3.6569
19.3689,0.6539,4.7739
20.6166,0.654,6.0216
19.5001,0.654,4.9051
19.4706,0.654,4.8756
18.3154,0.6541,3.7204
19.4451,0.6541,4.8501
18.9924,0.6541,4.3974
18.2493,0.6542,3.6543
18.3903,0.6542,3.7953
18.6539,0.6543,4.0589
18.4385,0.6543,3.8435
18.3716,0.6543,3.7766
19.0356,0.6544,4.4406
19.3796,0.6545,4.7846
19.8645,0.6545,5.2695
19.194,0.6545,4.599
18.5822,0.6545,3.9872
18.8667,0.6545,4.2717
18.2858,0.6545,3.6908
19.7531,0.6546,5.1581
19.1757,0.6547,4.5807
18.8519,0.6547,4.2569
18.8412,0.6548,4.2462
20.0055,0.6548,5.4105
18.844,0.6548,4.249
20.0751,0.655,5.4801
19.3333,0.655,4.7383
20.1728,0.655,5.5778
18.8223,0.655,4.2273
18.9539,0.655,4.3589
18.2436,0.655,3.6486
18.0281,0.6551,3.4331
19.1282,0.6551,4.5332
20.8905,0.6552,6.2955
18.4618,0.6552,3.8668
18.8526,0.6552,4.2576
18.3319,0.6552,3.7369
18.8092,0.6552,4.2142
20.4491,0.6553,5.8541
19.2062,0.6553,4.6112
19.1215,0.6554,4.5265
20.0075,0.6554,5.4125
18.5303,0.6554,3.9353
18.6398,0.6555,4.0448
20.5374,0.6555,5.9424
18.4606,0.6555,3.8656
19.0959,0.6555,4.5009
18.7737,0.6555,4.1787
20.5411,0.6556,5.9461
20.3351,0.6556,5.7401
19.4425,0.6556,4.8475
18.6773,0.6556,4.0823
18.1212,0.6556,3.5262
20.3516,0.6557,5.7566
19.5238,0.6557,4.9288
19.373,0.6558,4.778
19.683,0.6558,5.088
20.365,0.6559,5.77
19.9931,0.6559,5.3981
19.0834,0.6559,4.4884
18.1489,0.6559,3.5539
19.8246,0.656,5.2296
19.2209,0.656,4.6259
18.0303,0.656,3.4353
19.8588,0.6561,5.2638
19.7217,0.6561,5.1267
20.2723,0.6561,5.6773
19.8624,0.6562,5.2674
18.3851,0.6562,3.7901
20.3052,0.6562,5.7102
20.1122,0.6562,5.5172
19.2851,0.6562,4.6901
20.2708,0.6563,5.6758
17.9771,0.6563,3.3821
19.2539,0.6563,4.6589
18.5217,0.6563,3.9267
18.892,0.6564,4.297
18.7262,0.6565,4.1312
18.0798,0.6566,3.4848
18.1446,0.6566,3.5496
18.8818,0.6567,4.2868
18.1289,0.6567,3.5339
17.9892,0.6567,3.3942
19.2867,0.6568,4.6917
18.3266,0.6568,3.7316
18.0939,0.6568,3.4989
20.6586,0.6569,6.0636
19.1377,0.6569,4.5427
20.7128,0.6569,6.1178
19.5311,0.6569,4.9361
20.1212,0.6569,5.5262
20.1373,0.6569,5.5423
20.5802,0.657,5.9852
19.1814,0.657,4.5864
18.985,0.657,4.39
18.8629,0.657,4.2679
18.9804,0.6571,4.3854
19.1786,0.6571,4.5836
18.5997,0.6571,4.0047
20.3299,0.6572,5.7349
18.9794,0.6572,4.3844
18.0312,0.6572,3.4362
18.9683,0.6572,4.3733
20.3956,0.6573,5.8006
19.4097,0.6573,4.8147
19.5752,0.6573,4.9802
18.4856,0.6573,3.8906
19.7896,0.6574,5.1946
19.4408,0.6574,4.8458
20.2588,0.6575,5.6638
19.2458,0.6575,4.6508
19.3467,0.6576,4.7517
19.7119,0.6576,5.1169
19.871,0.6576,5.276
19.6119,0.6576,5.0169
19.0817,0.6576,4.4867
18.2356,0.6577,3.6406
19.9721,0.6578,5.3771
19.9075,0.6578,5.3125
19.3346,0.6578,4.7396
18.3763,0.6578,3.7813
19.0061,0.6579,4.4111
19.5507,0.6579,4.9557
20.2897,0.6579,5.6947
18.074,0.6579,3.479
18.0105,0.6579,3.4155
19.5282,0.658,4.9332
19.7059,0.658,5.1109
17.9942,0.658,3.3992
20.0035,0.6581,5.4085
18.684,0.6581,4.089
18.4197,0.6581,3.8247
20.3106,0.6582,5.7156
19.8112,0.6582,5.2162
19.4457,0.6583,4.8507
18.5117,0.6583,3.9167
19.8915,0.6584,5.2965
19.7862,0.6584,5.1912
18.7803,0.6584,4.1853
18.887,0.6585,4.292
18.0238,0.6585,3.4288
19.4948,0.6585,4.8998
18.5856,0.6586,3.9906
19.7451,0.6586,5.1501
20.1903,0.6586,5.5953
17.9629,0.6586,3.3679
19.0023,0.6586,4.4073
18.3963,0.6587,3.8013
18.1686,0.6587,3.5736
19.7283,0.6588,5.1333
19.0239,0.6588,4.4289
19.5309,0.6589,4.9359
18.802,0.6589,4.207
19.4552,0.6589,4.8602
19.0916,0.6589,4.4966
18.777,0.6589,4.182
19.9346,0.659,5.3396
18.249,0.659,3.654
19.3424,0.659,4.7474
19.0841,0.659,4.4891
18.0163,0.659,3.4213
18.8145,0.6591,4.2195
18.5495,0.6591,3.9545
20.0416,0.6592,5.4466
19.2468,0.6592,4.6518
20.508,0.6592,5.913
19.153,0.6592,4.558
19.4093,0.6592,4.8143
18.445,0.6592,3.85
19.8637,0.6593,5.2687
18.7052,0.6593,4.1102
18.9205,0.6593,4.3255
18.4527,0.6593,3.8577
19.4489,0.6593,4.8539
19.5873,0.6594,4.9923
19.2844,0.6594,4.6894
19.1103,0.6594,4.5153
17.9786,0.6594,3.3836
18.3344,0.6595,3.7394
20,0.6596,5.405
20.1883,0.6596,5.5933
18.5059,0.6596,3.9109
19.2314,0.6596,4.6364
19.7105,0.6596,5.1155
18.0818,0.6596,3.4868
18.2157,0.6596,3.6207
20.5497,0.6597,5.9547
18.9361,0.6597,4.3411
19.7142,0.6597,5.1192
19.2924,0.6597,4.6974
19.2438,0.6598,4.6488
18.4549,0.6598,3.8599
18.8074,0.6598,4.2124
19.0912,0.6599,4.4962
18.454,0.66,3.859
18.5799,0.6601,3.9849
19.6239,0.6601,5.0289
18.2471,0.6601,3.6521
20.128,0.6602,5.533
19.0476,0.6602,4.4526
18.9642,0.6603,4.3692
19.5469,0.6603,4.9519
18.5259,0.6604,3.9309
20.5175,0.6604,5.9225
20.3278,0.6604,5.7328
19.6414,0.6604,5.0464
18.8699,0.6604,4.2749
19.0333,0.6604,4.4383
19.3898,0.6606,4.7948
18.9558,0.6606,4.3608
18.7989,0.6606,4.2039
18.8743,0.6607,4.2793
18.6737,0.6607,4.0787
19.0709,0.6607,4.4759
18.8919,0.6607,4.2969
18.0887,0.6607,3.4937
19.8119,0.6608,5.2169
19.5671,0.6608,4.9721
18.8907,0.6608,4.2957
19.618,0.6609,5.023
18.6233,0.6609,4.0283
19.0531,0.661,4.4581
19.838,0.661,5.243
19.0895,0.661,4.4945
19.7604,0.661,5.1654
18.7963,0.661,4.2013
20.0726,0.6611,5.4776
19.8542,0.6611,5.2592
19.513,0.6611,4.918
18.9534,0.6611,4.3584
19.4526,0.6612,4.8576
18.8699,0.6612,4.2749
18.8397,0.6613,4.2447
19.0275,0.6613,4.4325
18.875,0.6613,4.28
18.2033,0.6613,3.6083
20.1393,0.6614,5.5443
20.6374,0.6615,6.0424
18.6536,0.6615,4.0586
20.167,0.6616,5.572
20.1762,0.6616,5.5812
18.9731,0.6617,4.3781
19.715,0.6618,5.12
19.2263,0.6618,4.6313
18.1347,0.6618,3.5397
20.5184,0.6619,5.9234
20.5561,0.6619,5.9611
19.5704,0.6619,4.9754
18.5834,0.6619,3.9884
20.5718,0.662,5.9768
19.2004,0.6621,4.6054
19.5271,0.6621,4.9321
18.1685,0.6621,3.5735
18.7718,0.6622,4.1768
18.1695,0.6622,3.5745
19.6346,0.6623,5.0396
18.1955,0.6623,3.6005
19.2917,0.6623,4.6967
18.3241,0.6624,3.7291
18.1533,0.6624,3.5583
20.6737,0.6625,6.0787
19.2706,0.6625,4.6756
18.1573,0.6625,3.5623
20.1931,0.6625,5.5981
19.8422,0.6625,5.2472
20.0062,0.6625,5.4112
19.4717,0.6625,4.8767
19.3734,0.6625,4.7784
18.2233,0.6625,3.6283
19.5978,0.6626,5.0028
19.09,0.6627,4.495
18.9122,0.6627,4.3172
19.57,0.6628,4.975
18.7625,0.6628,4.1675
20.3639,0.6629,5.7689
19.3376,0.6629,4.7426
19.7903,0.6629,5.1953
20.4435,0.6629,5.8485
18.8787,0.6629,4.2837
20.1874,0.6629,5.5924
19.1757,0.663,4.5807
18.0462,0.663,3.4512
19.9321,0.6631,5.3371
15.0252,0.6631,0.4302
20.4655,0.6632,5.8705
18.0672,0.6632,3.4722
19.1976,0.6632,4.6026
19.9568,0.6633,5.3618
18.4102,0.6633,3.8152
18.4423,0.6634,3.8473
19.5135,0.6634,4.9185
20.5792,0.6635,5.9842
19.2917,0.6635,4.6967
19.7476,0.6635,5.1526
20.2087,0.6636,5.6137
19.6552,0.6636,5.0602
18.9967,0.6637,4.4017
18.8835,0.6637,4.2885
19.6494,0.6638,5.0544
19.0548,0.6638,4.4598
18.2394,0.6638,3.6444
19.7407,0.6639,5.1457
19.705,0.6639,5.11
18.9451,0.6639,4.3501
20.1254,0.664,5.5304
18.5109,0.664,3.9159
17.9291,0.664,3.3341
17.4593,0.664,2.8643
19.5141,0.6641,4.9191
18.6063,0.6642,4.0113
19.3582,0.6642,4.7632
17.9882,0.6642,3.3932
19.8592,0.6643,5.2642
19.5868,0.6643,4.9918
19.0322,0.6643,4.4372
18.4995,0.6643,3.9045
18.903,0.6644,4.308
20.2937,0.6645,5.6987
20.1253,0.6645,5.5303
19.3829,0.6645,4.7879
18.6729,0.6645,4.0779
18.4165,0.6646,3.8215
20.2138,0.6647,5.6188
18.051,0.6647,3.456
19.0597,0.6647,4.4647
17.9792,0.6647,3.3842
20.6564,0.6648,6.0614
19.8335,0.6648,5.2385
20.0008,0.6648,5.4058
19.1418,0.6648,4.5468
19.6798,0.6648,5.0848
19.2306,0.6648,4.6356
18.8154,0.6649,4.2204
20.5904,0.6649,5.9954
18.1504,0.6649,3.5554
18.879,0.6649,4.284
18.9631,0.6649,4.3681
19.8543,0.665,5.2593
18.4076,0.665,3.8126
19.1176,0.665,4.5226
19.4055,0.6651,4.8105
18.4896,0.6651,3.8946
19.8659,0.6651,5.2709
19.1745,0.6651,4.5795
18.9284,0.6652,4.3334
19.1696,0.6652,4.5746
18.0015,0.6652,3.4065
19.993,0.6653,5.398
18.435,0.6653,3.84
18.9767,0.6654,4.3817
18.8633,0.6654,4.2683
19.056,0.6654,4.461
17.8253,0.6654,3.2303
17.9725,0.6654,3.3775
20.68,0.6655,6.085
20.3845,0.6655,5.7895
19.2967,0.6655,4.7017
19.5441,0.6655,4.9491
19.3386,0.6655,4.7436
19.8757,0.6656,5.2807
20.0909,0.6656,5.4959
19.3464,0.6656,4.7514
18.1256,0.6656,3.5306
18.0065,0.6656,3.4115
18.7816,0.6657,4.1866
18.9891,0.6657,4.3941
19.2121,0.6658,4.6171
19.958,0.6658,5.363
18.9073,0.6658,4.3123
18.7125,0.6659,4.1175
19.4977,0.6659,4.9027
18.2278,0.6659,3.6328
18.6577,0.666,4.0627
19.6681,0.666,5.0731
18.9933,0.666,4.3983
20.7126,0.6662,6.1176
19.9438,0.6662,5.3488
19.1863,0.6662,4.5913
19.6795,0.6663,5.0845
19.4152,0.6663,4.8202
19.4378,0.6663,4.8428
18.788,0.6663,4.193
18.2561,0.6663,3.6611
20.7212,0.6664,6.1262
19.4973,0.6664,4.9023
19.8858,0.6664,5.2908
19.4966,0.6664,4.9016
20.2184,0.6665,5.6234
19.2796,0.6665,4.6846
18.3575,0.6666,3.7625
19.593,0.6668,4.998
19.3994,0.6668,4.8044
18.0052,0.6668,3.4102
19.8228,0.667,5.2278
19.9981,0.667,5.4031
18.6507,0.667,4.0557
19.6556,0.667,5.0606
18.3989,0.6671,3.8039
19.8734,0.6671,5.2784
19.0418,0.6672,4.4468
19.3737,0.6672,4.7787
18.5383,0.6674,3.9433
20.3474,0.6675,5.7524
19.3053,0.6675,4.7103
18.6163,0.6675,4.0213
19.8027,0.6676,5.2077
19.5041,0.6676,4.9091
19.4981,0.6677,4.9031
18.1452,0.6677,3.5502
18.3032,0.6677,3.7082
19.0302,0.6677,4.4352
19.3376,0.6677,4.7426
18.9538,0.6677,4.3588
19.1879,0.6678,4.5929
18.773,0.6678,4.178
19.3421,0.6678,4.7471
18.9518,0.6679,4.3568
18.5096,0.6679,3.9146
20.8141,0.668,6.2191
20.3455,0.668,5.7505
18.9965,0.668,4.4015
19.7919,0.668,5.1969
18.8377,0.668,4.2427
18.8715,0.6681,4.2765
19.483,0.6681,4.888
17.8682,0.6681,3.2732
19.4037,0.6681,4.8087
18.6512,0.6681,4.0562
18.7044,0.6681,4.1094
20.1006,0.6682,5.5056
19.2697,0.6682,4.6747
19.7151,0.6682,5.1201
19.5596,0.6682,4.9646
19.8712,0.6682,5.2762
19.2071,0.6682,4.6121
18.2672,0.6682,3.6722
19.8057,0.6683,5.2107
19.1237,0.6683,4.5287
17.9592,0.6683,3.3642
19.1017,0.6684,4.5067
18.9489,0.6685,4.3539
18.1607,0.6685,3.5657
19.1505,0.6686,4.5555
17.9962,0.6686,3.4012
19.7207,0.6687,5.1257
18.0588,0.6687,3.4638
19.4746,0.6687,4.8796
17.8369,0.6687,3.2419
19.2138,0.6688,4.6188
17.9248,0.6688,3.3298
18.884,0.6689,4.289
19.0958,0.6689,4.5008
20.2155,0.669,5.6205
19.2088,0.669,4.6138
18.8064,0.6691,4.2114
20.1155,0.6691,5.5205
18.7415,0.6691,4.1465
19.0975,0.6691,4.5025
19.2834,0.6691,4.6884
19.0545,0.6691,4.4595
18.4497,0.6691,3.8547
18.1339,0.6691,3.5389
19.6965,0.6692,5.1015
20.2818,0.6692,5.6868
19.4427,0.6692,4.8477
17.9028,0.6692,3.3078
20.6548,0.6694,6.0598
19.4426,0.6694,4.8476
19.7188,0.6694,5.1238
18.7237,0.6694,4.1287
20.3084,0.6695,5.7134
19.6544,0.6695,5.0594
18.8655,0.6695,4.2705
17.9818,0.6696,3.3868
20.2457,0.6697,5.6507
19.0663,0.6697,4.4713
19.1868,0.6697,4.5918
18.0649,0.6697,3.4699
20.2109,0.6698,5.6159
19.0637,0.6698,4.4687
20.1929,0.6698,5.5979
19.7611,0.6698,5.1661
19.3544,0.6699,4.7594
19.747,0.6699,5.152
18.8107,0.6699,4.2157
19.1771,0.6699,4.5821
19.523,0.6699,4.928
19.5469,0.67,4.9519
19.3981,0.67,4.8031
18.0933,0.67,3.4983
18.1726,0.67,3.5776
18.0831,0.67,3.4881
18.5568,0.67,3.9618
19.6874,0.6701,5.0924
19.2688,0.6701,4.6738
20.3768,0.6703,5.7818
19.4539,0.6703,4.8589
20.3727,0.6703,5.7777
19.2916,0.6703,4.6966
18.8399,0.6703,4.2449
18.7602,0.6703,4.1652
19.1348,0.6703,4.5398
18.6744,0.6703,4.0794
19.6234,0.6704,5.0284
19.0318,0.6704,4.4368
