G,BP-RP,MG
18.8445,0.8671,5.5785
18.6161,0.8671,5.3501
18.2874,0.8671,5.0214
18.4884,0.8671,5.2224
18.337,0.8671,5.071
18.6145,0.8671,5.3485
18.5027,0.8671,5.2367
18.3494,0.8671,5.0834
19.4442,0.8671,6.1782
18.3891,0.867,5.1231
18.5747,0.867,5.3087
18.1338,0.867,4.8678
18.4192,0.867,5.1532
18.5019,0.867,5.2359
18.8176,0.867,5.5516
18.1029,0.867,4.8369
19.3605,0.867,6.0945
18.6967,0.867,5.4307
19.1469,0.867,5.8809
18.3785,0.867,5.1125
19.3669,0.867,6.1009
18.9018,0.867,5.6358
17.2434,0.867,3.9774
18.4901,0.867,5.2241
18.6067,0.867,5.3407
17.8365,0.8669,4.5705
16.9222,0.8669,3.6562
18.2611,0.8669,4.9951
18.432,0.8669,5.166
18.3307,0.8669,5.0647
18.9427,0.8669,5.6767
18.3431,0.8669,5.0771
18.6726,0.8669,5.4066
16.9873,0.8669,3.7213
18.7606,0.8669,5.4946
18.2253,0.8669,4.9593
18.6917,0.8669,5.4257
18.4992,0.8669,5.2332
20.4399,0.8669,7.1739
17.0274,0.8668,3.7614
17.031,0.8668,3.765
18.9077,0.8668,5.6417
18.1601,0.8668,4.8941
18.5809,0.8668,5.3149
18.8046,0.8668,5.5386
18.3074,0.8668,5.0414
18.7505,0.8668,5.4845
17.4519,0.8668,4.1859
17.097,0.8668,3.831
18.3563,0.8668,5.0903
18.7894,0.8668,5.5234
18.384,0.8668,5.118
19.307,0.8668,6.041
19.1543,0.8668,5.8883
17.3432,0.8668,4.0772
18.8656,0.8668,5.5996
20.8719,0.8668,7.6059
17.0031,0.8667,3.7371
17.0655,0.8667,3.7995
17.7828,0.8667,4.5168
18.8297,0.8667,5.5637
18.2282,0.8667,4.9622
18.5183,0.8667,5.2523
18.5198,0.8667,5.2538
19.3382,0.8667,6.0722
17.0055,0.8667,3.7395
18.5073,0.8667,5.2413
19.3757,0.8667,6.1097
18.6201,0.8667,5.3541
18.4136,0.8667,5.1476
18.2119,0.8667,4.9459
18.7477,0.8667,5.4817
18.8622,0.8667,5.5962
18.4796,0.8667,5.2136
18.3439,0.8667,5.0779
18.7061,0.8666,5.4401
17.9779,0.8666,4.7119
18.1014,0.8666,4.8354
18.2956,0.8666,5.0296
17.1077,0.8666,3.8417
18.5199,0.8666,5.2539
17.0167,0.8666,3.7507
18.5821,0.8666,5.3161
18.229,0.8666,4.963
17.0051,0.8666,3.7391
18.5691,0.8666,5.3031
18.8671,0.8666,5.6011
17.2403,0.8666,3.9743
18.9126,0.8666,5.6466
18.5424,0.8666,5.2764
18.5997,0.8666,5.3337
18.4648,0.8666,5.1988
17.0054,0.8665,3.7394
17.0517,0.8665,3.7857
18.5764,0.8665,5.3104
18.8321,0.8665,5.5661
18.777,0.8665,5.511
18.7167,0.8665,5.4507
18.5546,0.8665,5.2886
18.9203,0.8665,5.6543
18.3683,0.8665,5.1023
18.1953,0.8665,4.9293
19.5522,0.8665,6.2862
18.5949,0.8665,5.3289
18.8941,0.8665,5.6281
18.2873,0.8665,5.0213
18.0489,0.8665,4.7829
17.8329,0.8665,4.5669
18.4015,0.8665,5.1355
18.1526,0.8665,4.8866
18.3153,0.8664,5.0493
17.2267,0.8664,3.9607
18.6165,0.8664,5.3505
18.6955,0.8664,5.4295
19.2432,0.8664,5.9772
18.3774,0.8664,5.1114
18.9501,0.8664,5.6841
18.2521,0.8664,4.9861
18.4659,0.8664,5.1999
18.2416,0.8664,4.9756
18.347,0.8664,5.081
20.2802,0.8664,7.0142
17.792,0.8663,4.526
18.6997,0.8663,5.4337
19.0495,0.8663,5.7835
18.2917,0.8663,5.0257
18.3618,0.8663,5.0958
18.5869,0.8663,5.3209
17.0162,0.8663,3.7502
18.7014,0.8663,5.4354
18.3886,0.8663,5.1226
17.3407,0.8663,4.0747
18.0924,0.8663,4.8264
18.7042,0.8663,5.4382
18.0951,0.8663,4.8291
18.5665,0.8663,5.3005
17.4212,0.8662,4.1552
18.6301,0.8662,5.3641
17.3005,0.8662,4.0345
17.0202,0.8662,3.7542
17.081,0.8662,3.815
16.9732,0.8662,3.7072
18.4244,0.8662,5.1584
18.3247,0.8662,5.0587
17.6817,0.8662,4.4157
18.946,0.8662,5.68
18.3825,0.8662,5.1165
18.6278,0.8662,5.3618
17.1161,0.8662,3.8501
18.0701,0.8662,4.8041
18.5136,0.8662,5.2476
18.4734,0.8662,5.2074
18.3958,0.8662,5.1298
19.62,0.8662,6.354
20.7533,0.8662,7.4873
18.4647,0.8662,5.1987
17.0008,0.8661,3.7348
18.3463,0.8661,5.0803
18.7561,0.8661,5.4901
18.5746,0.8661,5.3086
17.0015,0.8661,3.7355
18.7743,0.8661,5.5083
18.9174,0.8661,5.6514
18.5196,0.8661,5.2536
18.7464,0.8661,5.4804
17.0514,0.8661,3.7854
18.7631,0.8661,5.4971
18.2434,0.8661,4.9774
17.6422,0.8661,4.3762
18.6158,0.8661,5.3498
20.3439,0.8661,7.0779
17.0618,0.8661,3.7958
18.5038,0.8661,5.2378
18.6228,0.866,5.3568
17.6403,0.866,4.3743
18.2716,0.866,5.0056
18.4912,0.866,5.2252
18.4265,0.866,5.1605
18.6576,0.866,5.3916
18.3794,0.866,5.1134
18.806,0.866,5.54
18.7065,0.866,5.4405
18.7352,0.866,5.4692
18.1053,0.866,4.8393
16.965,0.866,3.699
17.3513,0.8659,4.0853
18.5537,0.8659,5.2877
18.4348,0.8659,5.1688
17.7386,0.8659,4.4726
18.652,0.8659,5.386
18.6366,0.8659,5.3706
18.1929,0.8659,4.9269
18.2077,0.8659,4.9417
18.6139,0.8659,5.3479
18.7078,0.8659,5.4418
18.5851,0.8659,5.3191
18.5829,0.8659,5.3169
17.735,0.8659,4.469
18.8951,0.8659,5.6291
17.9434,0.8659,4.6774
18.2588,0.8659,4.9928
17.555,0.8659,4.289
18.7674,0.8659,5.5014
17.7933,0.8659,4.5273
18.6572,0.8659,5.3912
18.57,0.8659,5.304
17.0098,0.8659,3.7438
17.3053,0.8659,4.0393
17.7688,0.8659,4.5028
19.3469,0.8659,6.0809
20.7318,0.8659,7.4658
20.5033,0.8659,7.2373
18.2271,0.8659,4.9611
17.0117,0.8658,3.7457
17.6275,0.8658,4.3615
17.0438,0.8658,3.7778
17.034,0.8658,3.768
19.1084,0.8658,5.8424
18.743,0.8658,5.477
18.7898,0.8658,5.5238
18.5472,0.8658,5.2812
18.6367,0.8658,5.3707
17.0331,0.8658,3.7671
18.5188,0.8658,5.2528
19.6921,0.8658,6.4261
17.5782,0.8658,4.3122
20.7681,0.8658,7.5021
18.0038,0.8658,4.7378
18.5327,0.8658,5.2667
18.2188,0.8657,4.9528
18.7112,0.8657,5.4452
18.5309,0.8657,5.2649
18.5162,0.8657,5.2502
18.6297,0.8657,5.3637
18.574,0.8657,5.308
17.5525,0.8657,4.2865
17.0243,0.8657,3.7583
19.7868,0.8657,6.5208
18.276,0.8657,5.01
19.9787,0.8657,6.7127
18.7568,0.8657,5.4908
18.4131,0.8657,5.1471
18.6801,0.8657,5.4141
18.4956,0.8657,5.2296
18.9373,0.8657,5.6713
20.5223,0.8657,7.2563
18.2048,0.8657,4.9388
17.0592,0.8656,3.7932
18.6042,0.8656,5.3382
17.9508,0.8656,4.6848
18.4828,0.8656,5.2168
18.5443,0.8656,5.2783
18.4042,0.8656,5.1382
18.7801,0.8656,5.5141
18.5594,0.8656,5.2934
17.0014,0.8656,3.7354
17.7803,0.8656,4.5143
18.2309,0.8656,4.9649
18.5512,0.8656,5.2852
18.4148,0.8656,5.1488
17.0109,0.8656,3.7449
17.458,0.8656,4.192
20.2252,0.8656,6.9592
17.9855,0.8656,4.7195
18.8003,0.8656,5.5343
17.003,0.8655,3.737
16.9121,0.8655,3.6461
17.7859,0.8655,4.5199
18.4586,0.8655,5.1926
17.9978,0.8655,4.7318
17.06,0.8655,3.794
18.9536,0.8655,5.6876
18.888,0.8655,5.622
18.1239,0.8655,4.8579
18.7839,0.8655,5.5179
18.3248,0.8655,5.0588
18.3542,0.8655,5.0882
18.6034,0.8655,5.3374
17.7841,0.8655,4.5181
18.9116,0.8655,5.6456
17.0335,0.8655,3.7675
18.7202,0.8655,5.4542
18.2135,0.8654,4.9475
18.419,0.8654,5.153
18.4105,0.8654,5.1445
18.298,0.8654,5.032
18.2402,0.8654,4.9742
18.5575,0.8654,5.2915
17.9364,0.8654,4.6704
18.6189,0.8654,5.3529
19.1692,0.8654,5.9032
18.674,0.8654,5.408
18.211,0.8654,4.945
18.7384,0.8654,5.4724
18.6567,0.8654,5.3907
18.6322,0.8654,5.3662
18.5962,0.8654,5.3302
18.5201,0.8654,5.2541
18.1893,0.8654,4.9233
17.349,0.8654,4.083
18.5287,0.8654,5.2627
19.0396,0.8654,5.7736
20.6248,0.8654,7.3588
18.692,0.8653,5.426
18.9921,0.8653,5.7261
18.7168,0.8653,5.4508
18.6633,0.8653,5.3973
18.5119,0.8653,5.2459
18.5705,0.8653,5.3045
18.4179,0.8653,5.1519
18.5141,0.8653,5.2481
19.0514,0.8653,5.7854
18.4896,0.8653,5.2236
20.1374,0.8653,6.8714
18.3325,0.8653,5.0665
18.3878,0.8653,5.1218
18.5753,0.8652,5.3093
18.1687,0.8652,4.9027
18.4772,0.8652,5.2112
17.8861,0.8652,4.6201
19.0294,0.8652,5.7634
18.4438,0.8652,5.1778
18.5833,0.8652,5.3173
18.6403,0.8652,5.3743
18.519,0.8652,5.253
18.9528,0.8652,5.6868
18.4754,0.8652,5.2094
18.5784,0.8652,5.3124
18.0659,0.8652,4.7999
16.9618,0.8652,3.6958
19.3557,0.8652,6.0897
18.602,0.8652,5.336
18.7132,0.8652,5.4472
17.5501,0.8652,4.2841
17.0213,0.8652,3.7553
17.5359,0.8651,4.2699
18.376,0.8651,5.11
18.3566,0.8651,5.0906
18.3968,0.8651,5.1308
19.179,0.8651,5.913
17.9959,0.8651,4.7299
18.8051,0.8651,5.5391
17.8796,0.8651,4.6136
19.0778,0.8651,5.8118
18.2844,0.8651,5.0184
18.4759,0.8651,5.2099
18.3431,0.8651,5.0771
18.7475,0.8651,5.4815
18.5686,0.8651,5.3026
18.431,0.8651,5.165
17.5741,0.8651,4.3081
17.4015,0.8651,4.1355
18.3589,0.8651,5.0929
18.3156,0.8651,5.0496
17.9717,0.8651,4.7057
17.0778,0.865,3.8118
17.0407,0.865,3.7747
18.0219,0.865,4.7559
18.6498,0.865,5.3838
18.848,0.865,5.582
18.5854,0.865,5.3194
18.6063,0.865,5.3403
17.0356,0.865,3.7696
18.4858,0.865,5.2198
17.062,0.865,3.796
18.3845,0.865,5.1185
18.6439,0.865,5.3779
18.6309,0.865,5.3649
18.6162,0.865,5.3502
18.55,0.865,5.284
18.322,0.865,5.056
18.9916,0.865,5.7256
18.3491,0.865,5.0831
18.8074,0.865,5.5414
18.3472,0.865,5.0812
17.6284,0.865,4.3624
19.2882,0.865,6.0222
18.6694,0.865,5.4034
17.0196,0.865,3.7536
17.1073,0.865,3.8413
17.8274,0.865,4.5614
17.0298,0.8649,3.7638
18.577,0.8649,5.311
17.0207,0.8649,3.7547
18.1335,0.8649,4.8675
18.1659,0.8649,4.8999
18.3829,0.8649,5.1169
18.7229,0.8649,5.4569
18.6828,0.8649,5.4168
17.0176,0.8649,3.7516
18.5154,0.8649,5.2494
18.1089,0.8649,4.8429
18.5026,0.8649,5.2366
18.7484,0.8649,5.4824
18.964,0.8649,5.698
17.0354,0.8649,3.7694
16.9705,0.8649,3.7045
18.8801,0.8649,5.6141
18.6841,0.8649,5.4181
18.6823,0.8649,5.4163
18.6878,0.8649,5.4218
18.7152,0.8649,5.4492
18.6076,0.8649,5.3416
19.3174,0.8649,6.0514
18.7255,0.8649,5.4595
18.9603,0.8649,5.6943
18.5628,0.8649,5.2968
17.0002,0.8649,3.7342
16.9922,0.8648,3.7262
17.0236,0.8648,3.7576
18.2483,0.8648,4.9823
18.5562,0.8648,5.2902
18.4814,0.8648,5.2154
18.5028,0.8648,5.2368
18.8022,0.8648,5.5362
16.9304,0.8648,3.6644
18.5983,0.8648,5.3323
17.0144,0.8648,3.7484
19.501,0.8648,6.235
18.2954,0.8648,5.0294
19.4051,0.8648,6.1391
19.2601,0.8648,5.9941
18.634,0.8648,5.368
18.6029,0.8648,5.3369
18.4473,0.8648,5.1813
18.834,0.8648,5.568
17.0045,0.8648,3.7385
17.0449,0.8648,3.7789
17.944,0.8647,4.678
17.0676,0.8647,3.8016
17.0399,0.8647,3.7739
18.7078,0.8647,5.4418
17.0217,0.8647,3.7557
18.3196,0.8647,5.0536
19.218,0.8647,5.952
18.5757,0.8647,5.3097
18.6615,0.8647,5.3955
18.677,0.8647,5.411
19.6656,0.8647,6.3996
18.4737,0.8647,5.2077
18.4804,0.8647,5.2144
19.4705,0.8647,6.2045
16.9816,0.8647,3.7156
18.6798,0.8647,5.4138
18.3233,0.8647,5.0573
17.4326,0.8647,4.1666
18.5349,0.8647,5.2689
19.1598,0.8647,5.8938
18.5916,0.8647,5.3256
18.5262,0.8647,5.2602
18.444,0.8647,5.178
20.8042,0.8647,7.5382
17.1074,0.8646,3.8414
18.5071,0.8646,5.2411
18.68,0.8646,5.414
18.531,0.8646,5.265
17.1041,0.8646,3.8381
18.1937,0.8646,4.9277
18.0732,0.8646,4.8072
16.9994,0.8646,3.7334
17.0244,0.8646,3.7584
18.5644,0.8646,5.2984
18.9848,0.8646,5.7188
18.7507,0.8646,5.4847
18.3379,0.8646,5.0719
17.0972,0.8646,3.8312
18.2796,0.8646,5.0136
18.2076,0.8646,4.9416
19.3675,0.8646,6.1015
18.4244,0.8646,5.1584
18.419,0.8646,5.153
17.0088,0.8645,3.7428
18.675,0.8645,5.409
18.4643,0.8645,5.1983
18.4709,0.8645,5.2049
18.1479,0.8645,4.8819
18.5384,0.8645,5.2724
18.6972,0.8645,5.4312
20.4134,0.8645,7.1474
18.6645,0.8645,5.3985
18.2943,0.8645,5.0283
20.7763,0.8645,7.5103
18.8858,0.8645,5.6198
17.021,0.8644,3.755
18.2593,0.8644,4.9933
17.5236,0.8644,4.2576
18.2148,0.8644,4.9488
17.0464,0.8644,3.7804
18.4161,0.8644,5.1501
18.4366,0.8644,5.1706
18.8347,0.8644,5.5687
18.5605,0.8644,5.2945
18.3791,0.8644,5.1131
18.3054,0.8644,5.0394
18.3031,0.8644,5.0371
18.8685,0.8644,5.6025
18.4649,0.8644,5.1989
18.9072,0.8644,5.6412
17.9352,0.8644,4.6692
18.6444,0.8644,5.3784
19.5835,0.8644,6.3175
16.9609,0.8644,3.6949
18.6992,0.8644,5.4332
19.0411,0.8644,5.7751
20.3722,0.8644,7.1062
18.7506,0.8644,5.4846
18.3207,0.8644,5.0547
20.6266,0.8644,7.3606
18.4087,0.8643,5.1427
17.053,0.8643,3.787
18.4102,0.8643,5.1442
18.3406,0.8643,5.0746
18.7391,0.8643,5.4731
18.7181,0.8643,5.4521
18.3651,0.8643,5.0991
18.739,0.8643,5.473
18.5153,0.8643,5.2493
18.5416,0.8643,5.2756
17.0197,0.8643,3.7537
19.0128,0.8643,5.7468
18.5405,0.8643,5.2745
17.9334,0.8643,4.6674
20.265,0.8643,6.999
16.8737,0.8643,3.6077
16.9837,0.8642,3.7177
18.3435,0.8642,5.0775
17.4752,0.8642,4.2092
17.0417,0.8642,3.7757
18.6988,0.8642,5.4328
19.1964,0.8642,5.9304
18.6269,0.8642,5.3609
19.4051,0.8642,6.1391
19.3848,0.8642,6.1188
17.1436,0.8642,3.8776
18.6663,0.8642,5.4003
18.9097,0.8642,5.6437
18.0388,0.8642,4.7728
18.6072,0.8642,5.3412
19.2985,0.8642,6.0325
17.9862,0.8641,4.7202
18.5032,0.8641,5.2372
19.0778,0.8641,5.8118
18.998,0.8641,5.732
18.7764,0.8641,5.5104
18.6181,0.8641,5.3521
18.6114,0.8641,5.3454
18.5166,0.8641,5.2506
18.5874,0.8641,5.3214
17.0455,0.8641,3.7795
19.0115,0.8641,5.7455
18.6725,0.8641,5.4065
19.1345,0.8641,5.8685
18.5485,0.8641,5.2825
18.4267,0.8641,5.1607
18.6462,0.8641,5.3802
17.9167,0.8641,4.6507
17.0302,0.864,3.7642
17.9503,0.864,4.6843
17.0713,0.864,3.8053
18.4786,0.864,5.2126
17.8832,0.864,4.6172
18.7189,0.864,5.4529
17.0284,0.864,3.7624
18.5555,0.864,5.2895
18.4859,0.864,5.2199
18.7103,0.864,5.4443
18.4493,0.864,5.1833
18.511,0.864,5.245
18.8836,0.864,5.6176
18.4023,0.864,5.1363
18.6071,0.864,5.3411
18.4511,0.864,5.1851
18.3496,0.864,5.0836
18.3698,0.864,5.1038
17.0446,0.864,3.7786
18.1937,0.864,4.9277
18.4684,0.864,5.2024
18.7981,0.8639,5.5321
18.2799,0.8639,5.0139
18.5801,0.8639,5.3141
18.7264,0.8639,5.4604
18.8504,0.8639,5.5844
18.9221,0.8639,5.6561
18.1948,0.8639,4.9288
18.6827,0.8639,5.4167
18.607,0.8639,5.341
18.8034,0.8639,5.5374
18.6911,0.8639,5.4251
18.0879,0.8639,4.8219
18.5362,0.8639,5.2702
18.4263,0.8639,5.1603
17.9746,0.8639,4.7086
18.3564,0.8639,5.0904
17.0262,0.8638,3.7602
17.0048,0.8638,3.7388
18.9346,0.8638,5.6686
18.5398,0.8638,5.2738
18.3904,0.8638,5.1244
18.7322,0.8638,5.4662
17.6146,0.8638,4.3486
18.4118,0.8638,5.1458
18.5823,0.8638,5.3163
18.4552,0.8638,5.1892
17.1523,0.8638,3.8863
18.6269,0.8638,5.3609
17.096,0.8637,3.83
17.2245,0.8637,3.9585
18.7367,0.8637,5.4707
18.4113,0.8637,5.1453
18.3354,0.8637,5.0694
17.4736,0.8637,4.2076
18.7612,0.8637,5.4952
17.7741,0.8637,4.5081
18.3984,0.8637,5.1324
18.7299,0.8637,5.4639
17.1828,0.8637,3.9168
18.4096,0.8637,5.1436
18.3322,0.8637,5.0662
16.7613,0.8637,3.4953
18.2017,0.8637,4.9357
16.9569,0.8636,3.6909
17.0307,0.8636,3.7647
18.403,0.8636,5.137
18.2445,0.8636,4.9785
19.6311,0.8636,6.3651
17.6476,0.8636,4.3816
18.64,0.8636,5.374
18.3076,0.8636,5.0416
17.0135,0.8636,3.7475
17.0094,0.8636,3.7434
18.7971,0.8636,5.5311
18.4515,0.8636,5.1855
18.5563,0.8636,5.2903
18.6488,0.8636,5.3828
17.7367,0.8636,4.4707
17.7573,0.8636,4.4913
18.5706,0.8636,5.3046
20.7252,0.8636,7.4592
18.3615,0.8635,5.0955
18.2628,0.8635,4.9968
17.0681,0.8635,3.8021
18.2869,0.8635,5.0209
18.5637,0.8635,5.2977
18.5659,0.8635,5.2999
17.7547,0.8635,4.4887
18.5654,0.8635,5.2994
17.0324,0.8635,3.7664
17.8277,0.8635,4.5617
18.3849,0.8635,5.1189
18.5944,0.8635,5.3284
18.5977,0.8635,5.3317
18.3022,0.8635,5.0362
17.741,0.8635,4.475
18.4596,0.8634,5.1936
16.9584,0.8634,3.6924
17.0099,0.8634,3.7439
18.3853,0.8634,5.1193
16.8447,0.8634,3.5787
18.3066,0.8634,5.0406
18.0576,0.8634,4.7916
18.6654,0.8634,5.3994
18.58,0.8634,5.314
18.7211,0.8634,5.4551
18.5196,0.8634,5.2536
18.6806,0.8634,5.4146
18.4974,0.8634,5.2314
17.3146,0.8634,4.0486
18.7447,0.8634,5.4787
18.4294,0.8634,5.1634
18.9296,0.8634,5.6636
17.0441,0.8633,3.7781
18.7553,0.8633,5.4893
17.0379,0.8633,3.7719
17.1804,0.8633,3.9144
18.4717,0.8633,5.2057
18.4358,0.8633,5.1698
19.0317,0.8633,5.7657
18.1071,0.8633,4.8411
19.2236,0.8633,5.9576
18.6926,0.8633,5.4266
18.9902,0.8633,5.7242
19.002,0.8633,5.736
18.037,0.8633,4.771
18.6045,0.8633,5.3385
19.0221,0.8633,5.7561
18.7026,0.8633,5.4366
18.6488,0.8633,5.3828
18.517,0.8633,5.251
18.3565,0.8633,5.0905
17.038,0.8632,3.772
18.3785,0.8632,5.1125
17.0138,0.8632,3.7478
18.7044,0.8632,5.4384
18.2327,0.8632,4.9667
17.4309,0.8632,4.1649
18.3461,0.8632,5.0801
18.689,0.8632,5.423
18.6857,0.8632,5.4197
18.691,0.8632,5.425
17.0592,0.8632,3.7932
17.3012,0.8632,4.0352
18.6661,0.8632,5.4001
18.4763,0.8632,5.2103
18.2793,0.8632,5.0133
18.7043,0.8632,5.4383
18.4913,0.8632,5.2253
18.5447,0.8632,5.2787
16.8321,0.8632,3.5661
20.3069,0.8632,7.0409
18.6177,0.8632,5.3517
18.5048,0.8632,5.2388
17.013,0.8631,3.747
17.1427,0.8631,3.8767
17.0482,0.8631,3.7822
18.1785,0.8631,4.9125
18.5138,0.8631,5.2478
18.3015,0.8631,5.0355
18.4155,0.8631,5.1495
18.2289,0.8631,4.9629
18.567,0.8631,5.301
18.3451,0.8631,5.0791
18.6635,0.8631,5.3975
18.3013,0.8631,5.0353
18.105,0.8631,4.839
18.8385,0.8631,5.5725
18.6123,0.8631,5.3463
18.2362,0.8631,4.9702
17.9333,0.8631,4.6673
17.75,0.8631,4.484
17.0749,0.863,3.8089
17.1736,0.863,3.9076
18.6739,0.863,5.4079
18.0007,0.863,4.7347
18.2722,0.863,5.0062
18.3207,0.863,5.0547
18.925,0.863,5.659
18.2104,0.863,4.9444
18.3973,0.863,5.1313
18.3952,0.863,5.1292
17.0002,0.863,3.7342
20.2017,0.863,6.9357
18.5847,0.863,5.3187
18.4886,0.863,5.2226
17.8576,0.863,4.5916
17.9974,0.8629,4.7314
18.1657,0.8629,4.8997
18.0703,0.8629,4.8043
18.2464,0.8629,4.9804
18.2091,0.8629,4.9431
18.4768,0.8629,5.2108
18.5251,0.8629,5.2591
19.0484,0.8629,5.7824
18.6451,0.8629,5.3791
18.1843,0.8629,4.9183
18.5268,0.8629,5.2608
18.5554,0.8629,5.2894
18.3977,0.8629,5.1317
18.6681,0.8629,5.4021
18.202,0.8629,4.936
17.7991,0.8629,4.5331
18.6645,0.8629,5.3985
18.2152,0.8629,4.9492
19.2251,0.8629,5.9591
18.7676,0.8629,5.5016
20.485,0.8629,7.219
18.5649,0.8629,5.2989
17.6065,0.8629,4.3405
16.953,0.8628,3.687
17.8739,0.8628,4.6079
18.6896,0.8628,5.4236
19.0247,0.8628,5.7587
18.9079,0.8628,5.6419
18.3498,0.8628,5.0838
18.0296,0.8628,4.7636
17.9751,0.8628,4.7091
18.791,0.8628,5.525
17.9695,0.8628,4.7035
18.2254,0.8628,4.9594
18.4912,0.8628,5.2252
17.5898,0.8628,4.3238
18.8176,0.8628,5.5516
18.517,0.8628,5.251
18.7091,0.8628,5.4431
18.5936,0.8628,5.3276
18.535,0.8628,5.269
18.5111,0.8628,5.2451
18.3926,0.8628,5.1266
18.559,0.8628,5.293
18.5595,0.8627,5.2935
19.35,0.8627,6.084
17.2564,0.8627,3.9904
18.6556,0.8627,5.3896
18.2786,0.8627,5.0126
18.7639,0.8627,5.4979
18.7202,0.8627,5.4542
17.1072,0.8627,3.8412
19.0987,0.8627,5.8327
19.7154,0.8627,6.4494
20.5313,0.8627,7.2653
17.0428,0.8626,3.7768
19.0852,0.8626,5.8192
18.8207,0.8626,5.5547
18.6922,0.8626,5.4262
17.0287,0.8626,3.7627
17.7606,0.8626,4.4946
18.3347,0.8626,5.0687
17.9331,0.8626,4.6671
19.0742,0.8626,5.8082
18.211,0.8626,4.945
18.3217,0.8626,5.0557
18.43,0.8626,5.164
18.3684,0.8626,5.1024
18.1564,0.8626,4.8904
18.614,0.8626,5.348
18.6353,0.8626,5.3693
18.0868,0.8626,4.8208
18.7131,0.8626,5.4471
18.4323,0.8626,5.1663
18.9632,0.8626,5.6972
18.625,0.8626,5.359
18.6846,0.8626,5.4186
18.5025,0.8626,5.2365
18.3833,0.8626,5.1173
19.5469,0.8626,6.2809
18.762,0.8626,5.496
20.0393,0.8626,6.7733
16.9998,0.8625,3.7338
18.4057,0.8625,5.1397
18.2408,0.8625,4.9748
18.4979,0.8625,5.2319
18.8462,0.8625,5.5802
18.6077,0.8625,5.3417
18.6119,0.8625,5.3459
18.1089,0.8625,4.8429
18.4419,0.8625,5.1759
18.5899,0.8625,5.3239
16.7378,0.8625,3.4718
18.5358,0.8625,5.2698
19.0504,0.8625,5.7844
19.5262,0.8625,6.2602
17.0779,0.8625,3.8119
18.3415,0.8625,5.0755
18.6693,0.8625,5.4033
16.3019,0.8624,3.0359
17.2629,0.8624,3.9969
17.0105,0.8624,3.7445
18.3413,0.8624,5.0753
18.7301,0.8624,5.4641
18.763,0.8624,5.497
18.1653,0.8624,4.8993
18.3033,0.8624,5.0373
18.6297,0.8624,5.3637
