logT_1_zahb,logrho_1_zahb,logT_3_zahb,logrho_3_zahb,logT_10_zahb,logrho_10_zahb,logT_30_zahb,logrho_30_zahb,logT_1_heignite,logrho_1_heignite,logT_3_heignite,logrho_3_heignite,M_zams,logT_zams,logrho_zams,M_zahb,logT_zahb,logrho_zahb
,,,,7.905584773,2.987129893,8.184601156,2.473008035,7.841081732,4.566643367,,,,,,,,
,,,,7.909244668,2.995584656,8.185453304,2.475151729,7.842737899,4.576400405,,,,,,,,
,,,,7.913121294,3.004409843,8.186893098,2.47875995,7.844074325,4.584210943,,,,,,,,
,,,,7.918314101,3.016078389,8.188925507,2.483875357,7.846009869,4.595472186,,,,,,,,
,,,,7.92410751,3.028894376,8.190444369,2.487712787,7.847966016,4.606906818,,,,,,,,
,,,,7.929256767,3.040109973,8.191444786,2.490231876,7.849993781,4.618653173,,,,,,,,
,,,,7.932962591,3.048067815,8.192946372,2.494000806,7.852159568,4.631262977,,,,,,,,
,,,,7.93773382,3.058118842,8.194371158,2.497604484,7.854427081,4.644376161,,,,,,,,
,,,,7.943472132,3.070062584,8.195211184,2.499720992,7.856407298,4.655932903,,,,,,,,
,,,,7.947476603,3.07825799,8.196472237,2.502889731,7.857917067,4.664683381,,,,,,,,
,,,,7.951308261,3.085969572,8.198159127,2.507141805,7.859789025,4.675534694,,,,,,,,
,,,,7.956313739,3.095889659,8.199851168,2.511408008,7.861809572,4.687292836,,,,,,,,
,,,,7.961292761,3.105593225,8.201124305,2.514628105,7.863177556,4.695308634,,,,,,,,
,,,,7.96710845,3.116663966,8.201973139,2.516769101,7.864314069,4.701917318,,,,,,,,
,,,,7.972359026,3.126493091,8.202823554,2.518914372,7.86638759,4.713971039,,,,,,,,
,,,,7.976542835,3.134144749,8.203675621,2.5210641,7.868367895,4.725667136,,,,,,,,
,,,,7.981419201,3.142910548,8.204955684,2.524284755,7.870012348,4.735321481,,,,,,,,
,,,,7.984907254,3.149075936,8.206670656,2.528613431,7.871503632,4.744173577,,,,,,,,
,,,,7.987236717,3.153135703,8.207978781,2.531925403,7.87264013,4.750906843,,,,,,,,
,,,,7.989100374,3.156604912,8.208873054,2.534183457,7.87455552,4.762221141,,,,,,,,
,,,,7.990489704,3.159170139,8.209769736,2.536447909,7.876482968,4.773842137,,,,,,,,
,,,,7.992564921,3.163121406,8.210668935,2.538719038,7.878522823,4.786029745,,,,,,,,
,,,,7.994689361,3.16788335,8.211570765,2.540997135,7.880458712,4.797879798,,,,,,,,
,,,,7.996227895,3.170667106,8.212475346,2.543282502,7.882035194,4.80746367,,,,,,,,
,,,,7.997824958,3.173531694,8.213382803,2.545575459,7.883519763,4.816640481,,,,,,,,
,,,,7.999481685,3.17647657,8.214293266,2.547876339,7.885059362,4.826110815,,,,,,,,
,,,,8.001310813,3.179695935,8.215686266,2.551385687,7.886949806,4.837925833,,,,,,,,
,,,,8.003084458,3.182786622,8.217574366,2.556159457,7.889054371,4.851137162,,,,,,,,
,,,,8.004631268,3.185456294,8.219002886,2.559784026,7.890762975,4.862123601,,,,,,,,
,,,,8.006689371,3.19407748,8.21995888,2.562202093,7.892115239,4.870782971,,,,,,,,
,,,,8.008767378,3.197598742,8.220919247,2.564631582,7.893926543,4.882519312,,,,,,,,
,,,,8.009959854,3.19961974,8.221884203,2.567073044,7.895477016,4.892755678,,,,,,,,
,,,,8.011150093,3.201632106,8.222886837,2.569609643,7.896628858,4.900391444,,,,,,,,
,,,,8.012734813,3.204316175,8.223928187,2.572245214,7.89760088,4.906899008,,,,,,,,
,,,,8.014230985,3.206852132,8.225498415,2.576205788,7.898405396,4.912308675,,,,,,,,
,,,,8.015638982,3.209238915,8.227090438,2.58025181,7.899017671,4.91645897,,,,,,,,
,,,,8.017746038,3.212803892,8.228158341,2.582956339,7.899446736,4.919371408,,,,,,,,
,,,,8.019850346,3.216383724,8.229233873,2.585680638,7.899871971,4.922267598,,,,,,,,
,,,,8.02125014,3.218760438,8.230317497,2.588425889,7.900293417,4.925147737,,,,,,,,
,,,,8.023119302,3.221930427,8.231593534,2.591655062,7.900791271,4.928558618,,,,,,,,
,,,,8.025456751,3.225903561,8.233070453,2.5953982,7.901362291,4.932492878,,,,,,,,
,,,,8.027207534,3.228887273,8.234565378,2.599187834,7.901785398,4.935426592,,,,,,,,
,,,,8.028372844,3.230870018,8.236079991,2.603028258,7.902065701,4.937371703,,,,,,,,
,,,,8.029827683,3.233343844,8.237285799,2.606093348,7.902483525,4.940273536,,,,,,,,
,,,,8.03157184,3.23631404,8.238167826,2.608330571,7.903037497,4.944145471,,,,,,,,
,,,,8.033893056,3.240261365,8.239057855,2.610588394,7.903588188,4.948013572,,,,,,,,
,,,,8.036068568,3.243980233,8.239956372,2.612868062,7.903994912,4.950889091,,,,,,,,
,,,,8.037516537,3.246450467,8.241316974,2.616309816,7.904262633,4.95278352,,,,,,,,
,,,,8.038626868,3.248347632,8.243171815,2.621017931,7.90466173,4.955610201,,,,,,,,
,,,,8.039399481,3.24966657,8.244893304,2.625394195,7.905187549,4.95935861,,,,,,,,
,,,,8.040557484,3.251641323,8.246469427,2.629396862,7.905707072,4.96308055,,,,,,,,
,,,,8.042101191,3.25427844,8.24768134,2.632483918,7.906105243,4.965951222,,,,,,,,
,,,,8.044005191,3.257528585,8.24849972,2.63456295,7.906386296,4.967980356,,,,,,,,
,,,,8.046223028,3.261322141,8.249744155,2.637715682,7.90680504,4.971006967,,,,,,,,
,,,,8.048031433,3.264420515,8.251214209,2.641458025,7.907223835,4.974060586,,,,,,,,
,,,,8.049477232,3.266895598,8.252472144,2.644655547,7.907508231,4.976136972,,,,,,,,
,,,,8.050682224,3.268960932,8.253765646,2.647944106,7.907931865,4.9792337,,,,,,,,
,,,,8.0516459,3.270611743,8.255100342,2.651338066,7.908365584,4.982432759,,,,,,,,
,,,,8.053090589,3.273083185,8.256499174,2.654895455,7.908673248,4.984706037,,,,,,,,
,,,,8.05501806,3.27638763,8.257974784,2.658649327,7.908978609,4.98696965,,,,,,,,
,,,,8.056895638,3.279608736,8.25952622,2.662596993,7.90928169,4.989223689,,,,,,,,
,,,,8.058723324,3.282745221,8.261175515,2.666794677,7.909732843,4.992583797,,,,,,,,
,,,,8.060095508,3.285104789,8.262436352,2.670016172,7.910325574,4.997035557,,,,,,,,
,,,,8.061466674,3.287455852,8.263203196,2.671968551,7.91073565,5.00014248,,,,,,,,
,,,,8.063753638,3.291379091,8.264406554,2.675024112,7.910970246,5.001920794,,,,,,,,
,,,,8.066046245,3.295327074,8.26581967,2.678633246,7.911319994,5.004575251,,,,,,,,
,,,,8.067423393,3.297699667,8.266937754,2.681481393,7.911661394,5.007187951,,,,,,,,
,,,,8.068341595,3.299279458,8.268141834,2.684550847,7.911881972,5.008877853,,,,,,,,
,,,,8.069719116,3.301646368,8.269216591,2.68729548,7.912210909,5.011400973,,,,,,,,
,,,,8.0711847,3.304172964,8.26993426,2.689127562,7.912641998,5.01472956,,,,,,,,
,,,,8.072275225,3.306051072,8.270378369,2.690260653,7.913065721,5.018018027,,,,,,,,
,,,,8.073366903,3.30793168,8.2706497,2.690952676,7.913525917,5.021606139,,,,,,,,
,,,,8.074596232,3.310049013,8.270811862,2.691366172,7.91402069,5.025489834,,,,,,,,
,,,,8.075964436,3.312407454,8.270936984,2.691685105,7.914443401,5.028831367,,,,,,,,
,,,,8.077061132,3.31430031,8.271051829,2.691977947,7.914797087,5.031637619,,,,,,,,
,,,,8.077884248,3.315719931,8.271114323,2.692137268,7.915147355,5.034429442,,,,,,,,
,,,,8.079119674,3.317848098,8.271153683,2.69223761,7.915494246,5.037207001,,,,,,,,
,,,,8.080771497,3.320698786,8.271178476,2.692300812,7.91590504,5.040508392,,,,,,,,
,,,,8.082289701,3.323321211,8.271194093,2.692340623,7.916376771,5.044327165,,,,,,,,
,,,,8.083672762,3.325709894,8.271203931,2.692365701,7.916725919,5.047176159,,,,,,,,
,,,,8.085059128,3.328105127,8.271210128,2.692381499,7.916957107,5.049065709,,,,,,,,
,,,,8.086449023,3.330507301,8.271215334,2.692394767,7.917301546,5.051885547,,,,,,,,
,,,,8.088445208,3.333951413,,,7.917689443,5.055089413,,,,,,,,
,,,,8.090509438,3.337529574,,,7.918008899,5.05773771,,,,,,,,
,,,,8.092024664,3.34015206,,,7.918483521,5.06168184,,,,,,,,
,,,,8.093545485,3.342785262,,,7.918957611,5.065674608,,,,,,,,
,,,,8.095072282,3.345429858,,,7.919281224,5.068407644,,,,,,,,
,,,,8.096628608,3.34812646,,,7.919538428,5.070592278,,,,,,,,
,,,,8.098215405,3.350877223,,,7.91973119,5.072232902,,,,,,,,
,,,,8.100091733,3.354128093,,,7.920018606,5.074682987,,,,,,,,
,,,,8.101723803,3.356965516,,,7.920397395,5.077935333,,,,,,,,
,,,,8.102815294,3.358860074,,,7.920771777,5.081168709,,,,,,,,
,,,,8.104054214,3.361010096,,,7.921154231,5.084490612,,,,,,,,
,,,,8.105443906,3.363423879,,,7.921544244,5.08790001,,,,,,,,
,,,,8.106841307,3.365851973,,,7.921833194,5.090445339,,,,,,,,
,,,,8.108246902,3.368295241,,,7.922024624,5.092134519,,,,,,,,
,,,,8.109532063,3.370531037,,,7.922309978,5.09465686,,,,,,,,
,,,,8.11069385,3.372551936,,,7.922684602,5.097993724,,,,,,,,
,,,,8.111862125,3.37458478,,,7.923053467,5.101297578,,,,,,,,
,,,,8.11303724,3.376630196,,,7.923345447,5.103933559,,,,,,,,
,,,,8.114087401,3.378459568,,,7.923563334,5.105905837,,,,,,,,
,,,,8.11547002,3.380863732,,,7.923779652,5.107871215,,,,,,,,
,,,,8.116868734,3.383305068,,,7.923994416,5.109829749,,,,,,,,
,,,,8.117819434,3.384962089,,,7.924290923,5.112540375,,,,,,,,
,,,,8.119273647,3.387493259,,,7.924665952,5.115995958,,,,,,,,
,,,,8.120748101,3.390069907,,,7.925036249,5.119430523,,,,,,,,
,,,,8.121737186,3.391795877,,,7.925401897,5.122844358,,,,,,,,
,,,,8.122733287,3.393534601,,,7.925740834,5.126030739,,,,,,,,
,,,,8.124237657,3.39615671,,,7.926054152,5.12899221,,,,,,,,
,,,,8.1256738,3.398671138,,,7.926285958,5.131198525,,,,,,,,
,,,,8.126928707,3.400860939,,,7.926438785,5.132655452,,,,,,,,
,,,,8.128203387,3.403092972,,,7.926666777,5.134832447,,,,,,,,
,,,,8.12912057,3.404696685,,,7.926967551,5.13772414,,,,,,,,
,,,,8.130108217,3.4064245,,,7.927265132,5.14060126,,,,,,,,
,,,,8.131603433,3.409036516,,,7.927576007,5.143622957,,,,,,,,
,,,,8.133196167,3.411829889,,,7.92789951,5.146787774,,,,,,,,
,,,,8.134357444,3.4138641,,,7.928171396,5.149466167,,,,,,,,
,,,,8.135534939,3.415927483,,,7.928393574,5.151662569,,,,,,,,
,,,,8.136730036,3.418022504,,,7.928613962,5.153850615,,,,,,,,
,,,,8.137761834,3.419833117,,,7.928832582,5.156030378,,,,,,,,
,,,,8.138620835,3.421339948,,,7.929147791,5.159181364,,,,,,,,
,,,,8.139924911,3.423624668,,,7.929514306,5.162883434,,,,,,,,
,,,,8.14171266,3.426763401,,,7.929755617,5.165338078,,,,,,,,
,,,,8.143096211,3.429197877,,,7.929945992,5.167277069,,,,,,,,
,,,,8.144033927,3.430845687,,,7.930165046,5.169519059,,,,,,,,
,,,,8.145191081,3.432878304,,,7.930490912,5.172862469,,,,,,,,
,,,,8.146590331,3.435339079,,,7.930795655,5.176028704,,,,,,,,
,,,,8.148035333,3.437881536,,,7.930976263,5.177907971,,,,,,,,
,,,,8.149534319,3.440520302,,,7.931245312,5.180713145,,,,,,,,
,,,,8.150752744,3.442668918,,,7.931519598,5.183601896,,,,,,,,
,,,,8.152095441,3.445030781,,,7.931712734,5.185641005,,,,,,,,
,,,,8.153527142,3.447559068,,,7.932000296,5.188683562,,,,,,,,
,,,,8.154657454,3.449551445,,,7.932283782,5.191716133,,,,,,,,
,,,,8.156002221,3.451924109,,,7.9324714,5.193727295,,,,,,,,
,,,,8.157362967,3.454326851,,,7.9327508,5.196728418,,,,,,,,
,,,,8.158747992,3.45677291,,,7.93302735,5.199730808,,,,,,,,
,,,,8.160442662,3.459765826,,,7.933211736,5.201736617,,,,,,,,
,,,,8.1621625,3.462813252,,,7.933486356,5.204729841,,,,,,,,
,,,,8.163226193,3.464697441,,,7.933800626,5.208188539,,,,,,,,
,,,,8.163877326,3.465850601,,,7.934065281,5.211113783,,,,,,,,
,,,,8.164268274,3.466542881,,,7.934327302,5.21402471,,,,,,,,
,,,,8.164496103,3.466946276,,,7.934538151,5.216381036,,,,,,,,
,,,,8.164666576,3.467248055,,,7.934699392,5.218186874,,,,,,,,
,,,,8.164839887,3.467554911,,,7.934939768,5.220883149,,,,,,,,
,,,,8.164974675,3.467793587,,,7.935201015,5.223838669,,,,,,,,
,,,,8.165059555,3.467943885,,,7.935405187,5.226154835,,,,,,,,
,,,,8.165113014,3.468038543,,,7.935607816,5.2284621,,,,,,,,
,,,,8.165146685,3.468098165,,,7.935808932,5.230760543,,,,,,,,
,,,,8.165167895,3.46813572,,,7.93604739,5.23349353,,,,,,,,
,,,,8.165181256,3.468159377,,,7.936321901,5.236657461,,,,,,,,
,,,,8.165192478,3.468179247,,,7.936584261,5.239696264,,,,,,,,
,,,,,,,,7.936834893,5.242611133,,,,,,,,
,,,,,,,,7.937083294,5.245512066,,,,,,,,
,,,,,,,,7.937329522,5.248399219,,,,,,,,
,,,,,,,,7.937567884,5.251205337,,,,,,,,
,,,,,,,,7.937798622,5.253931133,,,,,,,,
,,,,,,,,7.938141962,5.257991888,,,,,,,,
,,,,,,,,7.938477798,5.262008372,,,,,,,,
,,,,,,,,7.938786229,5.265692949,,,,,,,,
,,,,,,,,7.939070852,5.269124304,,,,,,,,
,,,,,,,,7.939333996,5.272290913,,,,,,,,
,,,,,,,,7.939637177,5.275963983,,,,,,,,
,,,,,,,,7.939894382,5.279085943,,,,,,,,
,,,,,,,,7.940155497,5.282263194,,,,,,,,
,,,,,,,,7.940420429,5.285495292,,,,,,,,
,,,,,,,,7.940683405,5.288710773,,,,,,,,
,,,,,,,,7.941030281,5.292953204,,,,,,,,
,,,,,,,,7.94133868,5.296752045,,,,,,,,
,,,,,,,,7.941526634,5.299063958,,,,,,,,
,,,,,,,,7.941780474,5.302184914,,,,,,,,
,,,,,,,,7.942098687,5.306108067,,,,,,,,
,,,,,,,,7.942479649,5.310803271,,,,,,,,
,,,,,,,,7.942811057,5.314906498,,,,,,,,
,,,,,,,,7.943030983,5.317623729,,,,,,,,
,,,,,,,,7.943326831,5.321273323,,,,,,,,
,,,,,,,,7.943639242,5.325137093,,,,,,,,
,,,,,,,,7.943892698,5.328266466,,,,,,,,
,,,,,,,,7.944113858,5.330996887,,,,,,,,
,,,,,,,,7.944303193,5.333331215,,,,,,,,
,,,,,,,,7.944492013,5.335657212,,,,,,,,
,,,,,,,,7.944680351,5.337974958,,,,,,,,
,,,,,,,,7.944999052,5.341881948,,,,,,,,
,,,,,,,,7.94533455,5.346002585,,,,,,,,
,,,,,,,,7.945557662,5.348731606,,,,,,,,
,,,,,,,,7.945926081,5.353215828,,,,,,,,
,,,,,,,,7.946314383,5.35794596,,,,,,,,
,,,,,,,,7.946512384,5.360348662,,,,,,,,
,,,,,,,,7.946644241,5.36194437,,,,,,,,
,,,,,,,,7.946825878,5.36413717,,,,,,,,
,,,,,,,,7.947057066,5.366924006,,,,,,,,
,,,,,,,,7.947361062,5.370573678,,,,,,,,
,,,,,,,,7.947737367,5.375079062,,,,,,,,
,,,,,,,,7.948025857,5.378524625,,,,,,,,
,,,,,,,,7.948227113,5.38091873,,,,,,,,
,,,,,,,,7.948428117,5.383304561,,,,,,,,
,,,,,,,,7.948628869,5.385682206,,,,,,,,
,,,,,,,,7.948841378,5.388193096,,,,,,,,
,,,,,,,,7.949065583,5.390836557,,,,,,,,
,,,,,,,,7.949401356,5.39477762,,,,,,,,
,,,,,,,,7.949737515,5.398724062,,,,,,,,
,,,,,,,,7.94996303,5.401360818,,,,,,,,
,,,,,,,,7.950190772,5.404019088,,,,,,,,
,,,,,,,,7.950420664,5.406698827,,,,,,,,
,,,,,,,,7.950649943,5.409368658,,,,,,,,
,,,,,,,,7.950878518,5.412028712,,,,,,,,
,,,,,,,,7.951218144,5.415972247,,,,,,,,
,,,,,,,,7.95157669,5.420169749,,,,,,,,
,,,,,,,,7.951844313,5.423301888,,,,,,,,
,,,,,,,,7.952090115,5.426192447,,,,,,,,
,,,,,,,,7.952314484,5.428830234,,,,,,,,
,,,,,,,,7.95253718,5.431458945,,,,,,,,
,,,,,,,,7.952758143,5.434078695,,,,,,,,
,,,,,,,,7.95304965,5.437546643,,,,,,,,
,,,,,,,,7.953392958,5.441678643,,,,,,,,
,,,,,,,,7.953715535,5.445608533,,,,,,,,
,,,,,,,,7.954034746,5.449566057,,,,,,,,
,,,,,,,,7.954269699,5.452559993,,,,,,,,
,,,,,,,,7.954423406,5.454547766,,,,,,,,
,,,,,,,,7.954612753,5.457037675,,,,,,,,
,,,,,,,,7.954833298,5.460028153,,,,,,,,
,,,,,,,,7.955155467,5.464486308,,,,,,,,
,,,,,,,,7.955573355,5.470661374,,,,,,,,
,,,,,,,,7.955846633,5.475152983,,,,,,,,
,,,,,,,,7.955994779,5.477707846,,,,,,,,
,,,,,,,,7.956209175,5.481618359,,,,,,,,
,,,,,,,,7.956457193,5.486882402,,,,,,,,
,,,,,,,,7.956801469,5.495754614,,,,,,,,
,,,,,,,,7.956948371,5.506575927,,,,,,,,
,,,,,,,,7.95687825,5.515279611,,,,,,,,
,,,,,,,,7.956664485,5.522326718,,,,,,,,
,,,,,,,,7.956287694,5.530353654,,,,,,,,
,,,,,,,,7.95545222,5.541118119,,,,,,,,
,,,,,,,,7.954483315,5.54992318,,,,,,,,
,,,,,,,,7.953422973,5.558183815,,,,,,,,
,,,,,,,,7.95230452,5.56556174,,,,,,,,
,,,,,,,,7.951566963,5.570099176,,,,,,,,
,,,,,,,,7.950635204,5.575495941,,,,,,,,
,,,,,,,,7.949585737,5.581177905,,,,,,,,
,,,,,,,,7.948849604,5.584992015,,,,,,,,
,,,,,,,,7.948350167,5.587524296,,,,,,,,
,,,,,,,,7.947751102,5.590507255,,,,,,,,
,,,,,,,,7.947047611,5.593941177,,,,,,,,
,,,,,,,,7.946333134,5.597365962,,,,,,,,
,,,,,,,,7.945609082,5.60078161,,,,,,,,
,,,,,,,,7.944883188,5.604158373,,,,,,,,
,,,,,,,,7.944156877,5.607496325,,,,,,,,
,,,,,,,,7.943266304,5.611540734,,,,,,,,
,,,,,,,,7.942158208,5.616515357,,,,,,,,
,,,,,,,,7.941277633,5.620439194,,,,,,,,
,,,,,,,,7.940680165,5.623083979,,,,,,,,
,,,,,,,,7.940081836,5.625723593,,,,,,,,
,,,,,,,,7.939226129,5.629479888,,,,,,,,
,,,,,,,,7.938113959,5.634355248,,,,,,,,
,,,,,,,,7.937183811,5.638431776,,,,,,,,
,,,,,,,,7.936434913,5.641707765,,,,,,,,
,,,,,,,,7.93568283,5.644998466,,,,,,,,
,,,,,,,,7.934940486,5.648249775,,,,,,,,
,,,,,,,,7.933923998,5.65269596,,,,,,,,
,,,,,,,,7.932702611,5.658078147,,,,,,,,
,,,,,,,,7.931829853,5.661941937,,,,,,,,
,,,,,,,,7.931225267,5.664618589,,,,,,,,
,,,,,,,,7.930444562,5.668078231,,,,,,,,
,,,,,,,,7.929491942,5.672324514,,,,,,,,
,,,,,,,,7.928758963,5.675613162,,,,,,,,
,,,,,,,,7.927982799,5.679090447,,,,,,,,
,,,,,,,,7.927214419,5.682567707,,,,,,,,
,,,,,,,,7.926704929,5.684874529,,,,,,,,
,,,,,,,,7.9261974,5.687178996,,,,,,,,
,,,,,,,,7.925378757,5.690896143,,,,,,,,
,,,,,,,,7.924537845,5.694759725,,,,,,,,
,,,,,,,,7.923979417,5.697327236,,,,,,,,
,,,,,,,,7.923085658,5.701437005,,,,,,,,
,,,,,,,,7.922208725,5.705523523,,,,,,,,
,,,,,,,,7.921676069,5.708005453,,,,,,,,
,,,,,,,,7.921066295,5.710853208,,,,,,,,
,,,,,,,,7.920380738,5.714069333,,,,,,,,
,,,,,,,,7.919756449,5.717010569,,,,,,,,
,,,,,,,,7.919192308,5.719675057,,,,,,,,
,,,,,,,,7.918743128,5.721805183,,,,,,,,
,,,,,,,,7.918407515,5.723397846,,,,,,,,
,,,,,,,,7.917949943,5.725570464,,,,,,,,
,,,,,,,,7.917371777,5.728326998,,,,,,,,
,,,,,,,,7.916634689,5.731846233,,,,,,,,
,,,,,,,,7.915964788,5.735070508,,,,,,,,
,,,,,,,,7.915519047,5.737215986,,,,,,,,
,,,,,,,,7.914924493,5.740079777,,,,,,,,
,,,,,,,,7.914182816,5.743669498,,,,,,,,
,,,,,,,,7.913549688,5.74674733,,,,,,,,
,,,,,,,,7.913023772,5.749307354,,,,,,,,
,,,,,,,,7.912514145,5.751794233,,,,,,,,
,,,,,,,,7.912020642,5.754207456,,,,,,,,
,,,,,,,,7.911455978,5.75697309,,,,,,,,
,,,,,,,,7.9105396,5.761467012,,,,,,,,
,,,,,,,,7.909559999,5.766331057,,,,,,,,
,,,,,,,,7.90883615,5.769945971,,,,,,,,
,,,,,,,,7.908157641,5.773360358,,,,,,,,
,,,,,,,,7.907561502,5.776386732,,,,,,,,
,,,,,,,,7.907045017,5.779022576,,,,,,,,
,,,,,,,,7.906370702,5.7824739,,,,,,,,
,,,,,,,,7.905710339,5.785881165,,,,,,,,
,,,,,,,,7.905221026,5.788405361,,,,,,,,
,,,,,,,,7.904433451,5.792459032,,,,,,,,
,,,,,,,,7.903589822,5.796824499,,,,,,,,
,,,,,,,,7.902990302,5.799918553,,,,,,,,
,,,,,,,,7.90238886,5.803022117,,,,,,,,
,,,,,,,,7.90176838,5.806223418,,,,,,,,
,,,,,,,,7.9011286,5.809525233,,,,,,,,
,,,,,,,,7.900333658,5.813622488,,,,,,,,
,,,,,,,,7.899596266,5.817439826,,,,,,,,
,,,,,,,,7.89907225,5.820147983,,,,,,,,
,,,,,,,,7.898398868,5.823624635,,,,,,,,
,,,,,,,,7.897779985,5.826834518,,,,,,,,
,,,,,,,,7.897366068,5.828977952,,,,,,,,
,,,,,,,,7.89670782,5.832379983,,,,,,,,
,,,,,,,,7.895857774,5.836792074,,,,,,,,
,,,,,,,,7.8950596,5.840937492,,,,,,,,
,,,,,,,,7.894407602,5.844333425,,,,,,,,
,,,,,,,,7.893905035,5.846949272,,,,,,,,
,,,,,,,,7.893233995,5.850439184,,,,,,,,
,,,,,,,,7.892389516,5.854845173,,,,,,,,
,,,,,,,,7.891560289,5.859179627,,,,,,,,
,,,,,,,,7.890746354,5.863440117,,,,,,,,
,,,,,,,,7.890105465,5.866806784,,,,,,,,
,,,,,,,,7.889342014,5.870801366,,,,,,,,
,,,,,,,,7.888493458,5.875275338,,,,,,,,
,,,,,,,,7.887885493,5.878477541,,,,,,,,
,,,,,,,,7.887005985,5.883101457,,,,,,,,
,,,,,,,,7.885898197,5.888959299,,,,,,,,
,,,,,,,,7.885133328,5.893020756,,,,,,,,
,,,,,,,,7.884598221,5.895854494,,,,,,,,
,,,,,,,,7.883818448,5.899982839,,,,,,,,
,,,,,,,,7.882954726,5.904577649,,,,,,,,
,,,,,,,,7.882076657,5.909242809,,,,,,,,
,,,,,,,,7.881234972,5.913736739,,,,,,,,
,,,,,,,,7.880510878,5.917596426,,,,,,,,
,,,,,,,,7.87958651,5.922526789,,,,,,,,
,,,,,,,,7.878515066,5.92825728,,,,,,,,
,,,,,,,,7.877380124,5.934332025,,,,,,,,
,,,,,,,,7.876254503,5.940371063,,,,,,,,
,,,,,,,,7.875384396,5.945043326,,,,,,,,
,,,,,,,,7.874708775,5.948661326,,,,,,,,
,,,,,,,,7.874092356,5.951962872,,,,,,,,
