Age_yr_norot,M_Msun_norot,N_surf_norot,Estate_norot,Age_yr_norot,M_Msun_norot,N_surf_norot,Estate_norot,Age_yr_norot,M_Msun_norot,N_surf_norot,Estate_norot,Age_yr_rot,M_Msun_rot,N_surf_rot,Estate_rot,Age_yr_rot,M_Msun_rot,N_surf_rot,Estate_rot,Age_yr_rot,M_Msun_rot,N_surf_rot,Estate_rot
1048946.103,29.79450708,7.37E-04,0,4833730.683,9.988214465,7.35E-04,0,77486507.7,2.99981958,6.97E-04,0,1094834.815,29.74921023,7.71E-04,0,4595887.88,9.981037727,7.37E-04,0,79156238.95,2.999767481,7.36E-04,0
1082844.441,29.78741615,7.37E-04,0,4979882.081,9.987612024,7.35E-04,0,79727227.16,2.999813936,6.96E-04,0,1130553.069,29.74027647,7.78E-04,0,4743458.72,9.980356592,7.37E-04,0,81441113.58,2.999760176,7.36E-04,0
1117832.702,29.78004751,7.37E-04,0,5130450.738,9.98698641,7.35E-04,0,82016593.67,2.999808143,6.96E-04,0,1167423.468,29.73098395,7.86E-04,0,4895754.219,9.979648126,7.37E-04,0,83802101.39,2.999752567,7.36E-04,0
1153955.236,29.77238646,7.37E-04,0,5285566.272,9.986336597,7.35E-04,0,84388295.14,2.99980209,6.95E-04,0,1205505.047,29.72131215,7.95E-04,0,5052909.281,9.978911147,7.37E-04,0,86214290.81,2.999744753,7.36E-04,0
1191255.952,29.76441771,7.37E-04,0,5445351.2,9.985661528,7.35E-04,0,86805916.29,2.999795891,6.94E-04,0,1244851.566,29.71124014,8.06E-04,0,5215112.569,9.978143957,7.38E-04,0,88720831.58,2.999736552,7.36E-04,0
1229766.356,29.75612833,7.37E-04,0,5609946.828,9.984959999,7.35E-04,0,89321891.15,2.999789374,6.94E-04,0,1285461.748,29.70076398,8.19E-04,0,5382506.92,9.977345226,7.38E-04,0,91260027.68,2.999728217,7.36E-04,0
1269520.594,29.7475041,7.37E-04,0,5779498.026,9.984230718,7.35E-04,0,91867749.37,2.999782759,6.94E-04,0,1327433.589,29.68985007,8.33E-04,0,5555254.531,9.976513391,7.38E-04,0,93923657.68,2.999719357,7.36E-04,0
1310562.668,29.73852799,7.37E-04,0,5954148.607,9.983472372,7.35E-04,0,94539932.54,2.999775724,6.93E-04,0,1370775.833,29.67848557,8.49E-04,0,5733525.671,9.975646754,7.38E-04,0,96628215.45,2.99971032,7.36E-04,0
1352938.905,29.7291818,7.37E-04,0,6134056.76,9.98268351,7.35E-04,0,97251237.91,2.999768555,6.93E-04,0,1415520.154,29.66665139,8.67E-04,0,5917490.982,9.974743567,7.38E-04,0,99420663.5,2.999700902,7.36E-04,0
1396676.857,29.71945099,7.37E-04,0,6319373.291,9.98186259,7.35E-04,0,100052887.5,2.999761077,6.94E-04,0,1461785.779,29.65430519,8.87E-04,0,6107337.368,9.973801888,7.39E-04,0,102302242.1,2.999691086,7.36E-04,0
1441839.35,29.70931197,7.37E-04,0,6510232.366,9.981008299,7.35E-04,0,102940879,2.999753295,6.94E-04,0,1509534.967,29.6414443,9.10E-04,0,6303244.751,9.972819718,7.39E-04,0,105244213.4,2.999680999,7.36E-04,0
1488466.55,29.69874584,7.37E-04,0,6706835.565,9.98011844,7.35E-04,0,105887512.4,2.999745306,6.93E-04,0,1558882.715,29.62802464,9.35E-04,0,6505399.11,9.971794929,7.40E-04,0,108287265.9,2.999670448,7.36E-04,0
1536613.454,29.68772979,7.37E-04,0,6909340.357,9.979191377,7.35E-04,0,108943025.4,2.999736924,6.93E-04,0,1609826.221,29.61403052,9.62E-04,0,6713997.495,9.970725211,7.41E-04,0,111422606.2,2.999659463,7.36E-04,0
1586314.21,29.67624312,7.37E-04,0,7117903.169,9.97822533,7.35E-04,0,112083262.6,2.999728228,6.93E-04,0,1662473.599,29.5994173,9.93E-04,0,6929227.279,9.969608243,7.42E-04,0,114634495.2,2.999648112,7.36E-04,0
1637618.255,29.6642623,7.37E-04,0,7332712.162,9.977218111,7.35E-04,0,115298679.4,2.999719249,6.93E-04,0,1716842.539,29.58416233,1.03E-03,0,7151319.031,9.96844111,7.43E-04,0,117929799.2,2.999636356,7.36E-04,0
1690576.683,29.65176133,7.37E-04,0,7553963.725,9.97616736,7.35E-04,0,118604737,2.999709926,6.93E-04,0,1772992.084,29.56823001,1.06E-03,0,7380476.711,9.967221099,7.44E-04,0,121341155.8,2.999624023,7.36E-04,0
1745235.153,29.63871502,7.37E-04,0,7781844.281,9.975070918,7.35E-04,0,122026335.1,2.999700151,6.93E-04,0,1830964.216,29.5515867,1.10E-03,0,7616914.777,9.965945222,7.46E-04,0,124847214.5,2.999611207,7.36E-04,0
1801648.961,29.62509476,7.37E-04,0,8016483.122,9.973926581,7.35E-04,0,125535775.7,2.999690023,6.93E-04,0,1890823.003,29.534193,1.14E-03,0,7860859.043,9.964610269,7.48E-04,0,128447725.5,2.999597898,7.36E-04,0
1859867.478,29.61087054,7.37E-04,0,8258110.008,9.972731503,7.35E-04,0,129139153.5,2.999679512,6.92E-04,0,1952618.387,29.51601129,1.19E-03,0,8112536.472,9.963212822,7.51E-04,0,132147628,2.99958406,7.36E-04,0
1919943.753,29.59601155,7.37E-04,0,8506967.951,9.971482416,7.35E-04,0,132841954.7,2.999668586,6.92E-04,0,2016408.102,29.49699867,1.23E-03,0,8372182.127,9.961749196,7.54E-04,0,135951652.8,2.999569654,7.36E-04,0
1981932.952,29.58048361,7.37E-04,0,8763202.138,9.970176899,7.35E-04,0,136649119.4,2.999657215,6.92E-04,0,2082248.576,29.47711146,1.28E-03,0,8640033.09,9.960215447,7.57E-04,0,139863759.6,2.999554644,7.36E-04,0
2045895.718,29.56424976,7.37E-04,0,9027056.511,9.968811241,7.35E-04,0,140564738.9,2.999645371,6.92E-04,0,2150213.057,29.45629654,1.34E-03,0,8916337.904,9.958607291,7.62E-04,0,143887391.7,2.999538994,7.36E-04,0
2111892.186,29.5472719,7.37E-04,0,9298716.486,9.96738203,7.35E-04,0,144595815.9,2.999633007,6.92E-04,0,2220358.744,29.43450489,1.39E-03,0,9201341.408,9.956920196,7.66E-04,0,148025440.4,2.999522666,7.36E-04,0
2179975.075,29.52951021,7.37E-04,0,9578394.123,9.965885662,7.35E-04,0,148739174.8,2.999620124,6.92E-04,0,2292755.407,29.4116794,1.45E-03,0,9495298.305,9.955149212,7.72E-04,0,152280917.4,2.999505624,7.37E-04,0
2250211.327,29.51092114,7.37E-04,0,9866311.287,9.964317986,7.35E-04,0,152996264.4,2.999606701,6.92E-04,0,2367475.982,29.38775856,1.51E-03,0,9798436.711,9.953289234,7.78E-04,0,156656251.4,2.99948783,7.37E-04,0
2322654.851,29.49146035,7.37E-04,0,10162675.41,9.962674758,7.35E-04,0,157376596,2.999592674,6.93E-04,0,2444583.53,29.36268164,1.57E-03,0,10111068.01,9.951334041,7.85E-04,0,161152639.1,2.999469252,7.37E-04,0
2397351.935,29.47108193,7.37E-04,0,10467698.1,9.960951321,7.35E-04,0,161879359.4,2.999578028,6.93E-04,0,2524148.334,29.33638044,1.63E-03,0,10433428.57,9.949277651,7.94E-04,0,165771210.8,2.999449857,7.37E-04,0
2474376.058,29.44973253,7.37E-04,0,10781574.06,9.959142846,7.36E-04,0,166504865.2,2.99956274,6.92E-04,0,2606233.922,29.30878646,1.70E-03,0,10765776.7,9.947113339,8.03E-04,0,170512714,2.999429613,7.38E-04,0
2553778.302,29.42736181,7.37E-04,0,11104564.07,9.957243612,7.35E-04,0,171253896.3,2.999546784,6.92E-04,0,2690886.92,29.27983068,1.77E-03,0,11108375.16,9.944833857,8.13E-04,0,175389686.7,2.999408395,7.38E-04,0
2635609.937,29.40391509,7.37E-04,0,11436848.7,9.955248051,7.36E-04,0,176128334.4,2.999530129,6.93E-04,0,2778180.545,29.2494325,1.83E-03,0,11461478.36,9.942431403,8.25E-04,0,180402881.9,2.99938616,7.39E-04,0
2719927.514,29.37933376,7.37E-04,0,11778758.51,9.953148616,7.37E-04,0,181136929.3,2.999512697,6.93E-04,0,2868136.827,29.21752366,1.90E-03,0,11825334.87,9.939897457,8.38E-04,0,185541065.7,2.999362954,7.40E-04,0
2806822.656,29.35354745,7.37E-04,0,12130321.54,9.950937234,7.37E-04,0,186283511.8,2.999494423,6.93E-04,0,2960830.444,29.18401311,1.96E-03,0,12200190.13,9.937222844,8.52E-04,0,190826464.5,2.999338566,7.40E-04,0
2896302.207,29.32650164,7.37E-04,0,12491632.94,9.948610203,7.37E-04,0,191555121,2.999475358,6.93E-04,0,3056253.678,29.14883607,2.03E-03,0,12586251.08,9.934397845,8.68E-04,0,196239902.7,2.99931308,7.41E-04,0
2988399.635,29.29813437,7.37E-04,0,12862953.13,9.946158902,7.37E-04,0,196977002.1,2.999455293,6.94E-04,0,3154507.446,29.11188043,2.10E-03,0,12983715.55,9.931411702,8.85E-04,0,201804980.2,2.999286236,7.42E-04,0
3083139.903,29.2683834,7.37E-04,0,13244410.77,9.943575093,7.37E-04,0,202527615.8,2.99943434,6.94E-04,0,3255618.461,29.07305881,2.16E-03,0,13392760.92,9.928252917,9.03E-04,0,207504249.2,2.999258122,7.44E-04,0
3180530.467,29.23718935,7.37E-04,0,13636074.08,9.940850328,7.37E-04,0,208220452.5,2.999412349,6.94E-04,0,3359598.45,29.03228533,2.23E-03,0,13813501.11,9.924909222,9.23E-04,0,213343296.8,2.999228611,7.45E-04,0
3280563.626,29.204496,7.37E-04,0,14037979.64,9.93797542,7.37E-04,0,214054693.3,2.999389246,6.95E-04,0,3466405.593,28.98949192,2.29E-03,0,14245997.85,9.921367678,9.45E-04,0,219323706.9,2.999197604,7.47E-04,0
3383203.289,29.17025567,7.37E-04,0,14450099.98,9.934940762,7.37E-04,0,220023169.3,2.999365012,6.95E-04,0,3576130.642,28.94455276,2.36E-03,0,14690236.87,9.917614498,9.68E-04,0,225445172.3,2.999164988,7.49E-04,0
3488374.978,29.13443466,7.37E-04,0,14872298.36,9.931736701,7.37E-04,0,226127415.4,2.999339552,6.96E-04,0,3688712.069,28.89740168,2.42E-03,0,15146091.38,9.913635513,9.93E-04,0,231705441.6,2.999130651,7.51E-04,0
3595983.602,29.09700961,7.37E-04,0,15304400.26,9.928352883,7.37E-04,0,232362798.6,2.999312815,6.96E-04,0,3803987.072,28.84801885,2.48E-03,0,15613278.25,9.909416258,1.02E-03,0,238096987.9,2.999094538,7.54E-04,0
3705972.594,29.05795288,7.37E-04,0,15746383.01,9.924777288,7.37E-04,0,238729568.4,2.999284712,6.97E-04,0,3921864.582,28.79636262,2.54E-03,0,16091743.77,9.904939332,1.05E-03,0,244618852.1,2.999056549,7.57E-04,0
3818185.889,29.01728417,7.37E-04,0,16197903.9,9.921000059,7.37E-04,0,245226378.4,2.999255124,6.98E-04,0,4042134.789,28.74245391,2.59E-03,0,16581196.69,9.900189002,1.08E-03,0,251269016.3,2.999016538,7.61E-04,0
3932333.009,28.97508556,7.37E-04,0,16658338.39,9.917013308,7.37E-04,0,251836613.1,2.999224086,6.98E-04,0,4164597.531,28.68632765,2.65E-03,0,17080818.89,9.895153885,1.11E-03,0,258031339.5,2.998974491,7.64E-04,0
3977344.38,28.95822246,7.37E-04,0,16768573.43,9.91603784,7.37E-04,0,254022697.9,2.999213582,6.98E-04,0,4214355.241,28.66317466,2.67E-03,0,17191663.36,9.894010384,1.11E-03,0,260203485.7,2.998960649,7.66E-04,0
4022606.734,28.94114147,7.37E-04,0,16879242.61,9.915050278,7.37E-04,0,256219095.9,2.999202915,6.99E-04,0,4264367.098,28.63970897,2.69E-03,0,17302936.31,9.892852598,1.12E-03,0,262385134.8,2.998946592,7.67E-04,0
4068026.458,28.92387935,7.37E-04,0,16990323.96,9.914050635,7.37E-04,0,258425309,2.999192084,6.99E-04,0,4314586.966,28.61595626,2.71E-03,0,17414621.75,9.891680466,1.13E-03,0,264577230.7,2.998932309,7.68E-04,0
4113619.626,28.90643171,7.37E-04,0,17101821.2,9.913038578,7.37E-04,0,260640806.9,2.999181085,6.99E-04,0,4364977.19,28.59193982,2.73E-03,0,17526706.79,9.890493912,1.14E-03,0,266777670.1,2.998917807,7.70E-04,0
4159350.928,28.88881446,7.37E-04,0,17213702.8,9.912014228,7.37E-04,0,262864613.5,2.99916992,6.99E-04,0,4415517.871,28.56767475,2.75E-03,0,17639157.98,9.889293061,1.14E-03,0,268986070.2,2.998903082,7.71E-04,0
4205185.886,28.8710441,7.37E-04,0,17325952.24,9.910977631,7.37E-04,0,265095929.1,2.999158586,7.00E-04,0,4466152.478,28.543193,2.77E-03,0,17751971.96,9.888077727,1.15E-03,0,271201909,2.998888132,7.73E-04,0
4251072.805,28.85314465,7.37E-04,0,17438545.58,9.909928819,7.37E-04,0,267334465.1,2.999147082,7.00E-04,0,4516790.984,28.51854421,2.79E-03,0,17865126.44,9.886847932,1.16E-03,0,273424436.6,2.998872956,7.75E-04,0
4297014.937,28.83511927,7.37E-04,0,17551466.68,9.908867581,7.37E-04,0,269580215.8,2.999135401,7.00E-04,0,4567407.749,28.49374623,2.81E-03,0,17978594.78,9.885603738,1.16E-03,0,275652774.6,2.998857553,7.76E-04,0
4342872.922,28.81702838,7.37E-04,0,17664679.53,9.907794227,7.37E-04,0,271832416.8,2.999123545,7.00E-04,0,4617932.642,28.46884014,2.82E-03,0,18092368.07,9.884345017,1.17E-03,0,277884842.2,2.998841933,7.78E-04,0
4388693.385,28.79886015,7.37E-04,0,17778170.74,9.906708702,7.37E-04,0,274089306.6,2.999111517,7.00E-04,0,4668277.972,28.44387961,2.84E-03,0,18206398.04,9.88307211,1.18E-03,0,280120907.1,2.998826088,7.80E-04,0
4434364.315,28.78066658,7.37E-04,0,17891910.97,9.905611104,7.37E-04,0,276349335.7,2.999099321,7.01E-04,0,4718342.26,28.41892795,2.86E-03,0,18320673.46,9.881784923,1.19E-03,0,282361561.6,2.998810008,7.81E-04,0
4479878.213,28.76245891,7.37E-04,0,18005869.46,9.904501398,7.37E-04,0,278611086.4,2.999086962,7.01E-04,0,4768059.872,28.39403212,2.88E-03,0,18435150.78,9.880483742,1.19E-03,0,284602440.6,2.998793721,7.83E-04,0
4525180.827,28.74426789,7.37E-04,0,18120021.58,9.903379812,7.37E-04,0,280873101.3,2.999074444,7.01E-04,0,4817390.038,28.36922433,2.89E-03,0,18549829.02,9.879168379,1.20E-03,0,286844905.1,2.998777211,7.85E-04,0
4570234.926,28.72611862,7.37E-04,0,18234319.22,9.902246661,7.37E-04,0,283133526.8,2.999061773,7.01E-04,0,4866765.969,28.34430328,2.91E-03,0,18664663.06,9.877839155,1.21E-03,0,289089135.3,2.998760472,7.87E-04,0
4614909.743,28.70807457,7.37E-04,0,18348739.91,9.901101964,7.37E-04,0,285393260.5,2.999048941,7.02E-04,0,4915645.176,28.3195651,2.92E-03,0,18779613.87,9.876496327,1.22E-03,0,291331020.1,2.998743532,7.89E-04,0
4659221.956,28.69014045,7.37E-04,0,18463249.38,9.899945782,7.37E-04,0,287651365.8,2.99903595,7.02E-04,0,4963922.11,28.29508272,2.94E-03,0,18894671.42,9.875139791,1.22E-03,0,293568075.4,2.998726384,7.91E-04,0
4703083.8,28.67236411,7.37E-04,0,18577804.7,9.898778577,7.37E-04,0,289901723.1,2.999022812,7.02E-04,0,5011536.829,28.27090836,2.95E-03,0,19009771.44,9.873770159,1.23E-03,0,295801298,2.99870903,7.93E-04,0
4746506.397,28.65475332,7.37E-04,0,18692359.29,9.897600692,7.37E-04,0,292147732.5,2.999009523,7.02E-04,0,5058425.999,28.24709486,2.97E-03,0,19124884.96,9.872387634,1.24E-03,0,298029968.6,2.998691478,7.95E-04,0
4789355.207,28.63737706,7.37E-04,0,18806877.39,9.896412186,7.37E-04,0,294384304.9,2.998996112,7.03E-04,0,5104514.79,28.22370158,2.98E-03,0,19239937.58,9.870992953,1.25E-03,0,300247950.9,2.998673774,7.97E-04,0
4831597.874,28.6202602,7.37E-04,0,18921299.63,9.89521368,7.37E-04,0,296611365.6,2.998982577,7.03E-04,0,5150123.493,28.20058565,2.99E-03,0,19354921.93,9.869585963,1.25E-03,0,302458881.6,2.998655887,7.99E-04,0
4873174.755,28.60344048,7.37E-04,0,19035600.71,9.894005398,7.37E-04,0,298828140,2.998968913,7.03E-04,0,5194279.228,28.17825976,3.01E-03,0,19469817.12,9.868166886,1.26E-03,0,304659605,2.998637812,8.01E-04,0
4914102.877,28.58692332,7.37E-04,0,19149732.88,9.892787526,7.37E-04,0,301024600.1,2.998955168,7.03E-04,0,5237418.238,28.15651644,3.02E-03,0,19584527.03,9.86673674,1.27E-03,0,306846586.6,2.998619591,8.03E-04,0
4954311.007,28.57075021,7.37E-04,0,19263633.29,9.89156083,7.37E-04,0,303214223.3,2.998941282,7.04E-04,0,5279757.832,28.13525924,3.03E-03,0,19699032.05,9.865295657,1.28E-03,0,309022004.1,2.998601218,8.05E-04,0
4993836.125,28.55491836,7.37E-04,0,19377247.62,9.890325855,7.37E-04,0,305386863.1,2.998927314,7.04E-04,0,5322053.442,28.11413185,3.04E-03,0,19813252.87,9.863844566,1.28E-03,0,311183021.2,2.998582709,8.07E-04,0
5032648.755,28.53945099,7.37E-04,0,19490528.5,9.889082825,7.37E-04,0,307536921,2.998913262,7.04E-04,0,5363357.762,28.0936274,3.05E-03,0,19927189.16,9.862383421,1.29E-03,0,313325692.3,2.998564064,8.10E-04,0
5070763.473,28.52435268,7.37E-04,0,19603428.11,9.887832576,7.37E-04,0,309668519.4,2.998899138,7.05E-04,0,5403781.231,28.07370323,3.06E-03,0,20040723.67,9.860913583,1.30E-03,0,315450069.6,2.998545324,8.12E-04,0
5108126.442,28.50965451,7.37E-04,0,19715867.34,9.886575556,7.37E-04,0,311784759,2.998884913,7.05E-04,0,5443122.431,28.05447011,3.07E-03,0,20153878.38,9.859434805,1.31E-03,0,317558056.4,2.99852646,8.14E-04,0
5144730.2,28.49536831,7.37E-04,0,19827812.86,9.88531257,7.37E-04,0,313878018.2,2.998870613,7.05E-04,0,5481454.604,28.03589977,3.08E-03,0,20266533.65,9.857948636,1.31E-03,0,319648885.8,2.99850745,8.16E-04,0
5180704.718,28.48145156,7.37E-04,0,19939184.97,9.884044074,7.37E-04,0,315955528,2.998856226,7.05E-04,0,5518710.209,28.01803273,3.09E-03,0,20378659.17,9.856455465,1.32E-03,0,321723316.3,2.998488331,8.19E-04,0
5215807.464,28.46800474,7.37E-04,0,20049959.5,9.882770776,7.37E-04,0,318011896.9,2.998841754,7.06E-04,0,5555656.967,28.00051114,3.10E-03,0,20490204.76,9.854955979,1.33E-03,0,323776686.8,2.998469105,8.21E-04,0
5250229.914,28.45495968,7.37E-04,0,20160042.72,9.88149356,7.37E-04,0,320051180.7,2.998827196,7.06E-04,0,5590855.488,27.98402628,3.11E-03,0,20601084.58,9.853451371,1.34E-03,0,325811421.4,2.998449777,8.23E-04,0
5283927.423,28.44233845,7.37E-04,0,20269391.36,9.880213076,7.37E-04,0,322068490.2,2.998812571,7.06E-04,0,5625128.235,27.9681896,3.12E-03,0,20711279.38,9.851941943,1.34E-03,0,327828305.5,2.998430332,8.26E-04,0
5316925.88,28.43013529,7.37E-04,0,20377984.94,9.878929766,7.37E-04,0,324065906,2.998797873,7.06E-04,0,5662818.723,27.95101992,3.12E-03,0,20820766.29,9.850428179,1.35E-03,0,329824282,2.998410793,8.28E-04,0
5349155.771,28.41837738,7.37E-04,0,20485830.38,9.877643408,7.37E-04,0,326039107,2.998783129,7.07E-04,0,5695893.837,27.9361812,3.13E-03,0,20929444.58,9.848911578,1.36E-03,0,331803778.8,2.998391134,8.30E-04,0
5380722.212,28.40702941,7.37E-04,0,20592929.49,9.876354214,7.37E-04,0,327997862.1,2.998768272,7.07E-04,0,5728026.842,27.92200048,3.14E-03,0,21037414.04,9.847390874,1.36E-03,0,333764927.5,2.99837135,8.33E-04,0
5411680.027,28.39607123,7.37E-04,0,20699251.52,9.875062748,7.37E-04,0,329934777.3,2.998753352,7.07E-04,0,5759372.646,27.90840237,3.14E-03,0,21144626.07,9.845866738,1.37E-03,0,335707030,2.998351475,8.35E-04,0
5441825.855,28.38557465,7.37E-04,0,20804761.76,9.873769547,7.37E-04,0,331860429.5,2.998738297,7.08E-04,0,5790263.216,27.89523988,3.15E-03,0,21251076.3,9.844339613,1.38E-03,0,337634126,2.998331445,8.37E-04,0
5471427.784,28.37544485,7.37E-04,0,20909448.33,9.872474873,7.37E-04,0,333770578.2,2.998723122,7.08E-04,0,5820518.706,27.88258642,3.16E-03,0,21356663.61,9.84281085,1.39E-03,0,339544355.6,2.998311295,8.40E-04,0
5500377.657,28.36571653,7.37E-04,0,21013282.94,9.871179103,7.37E-04,0,335672290.4,2.998707796,7.08E-04,0,5850759.563,27.87018022,3.16E-03,0,21461471.04,9.841279651,1.39E-03,0,341438665.2,2.99829101,8.42E-04,0
5528779.572,28.35635134,7.37E-04,0,21116230.97,9.869882972,7.37E-04,0,337564525.6,2.998692287,7.08E-04,0,5881073.854,27.85798733,3.17E-03,0,21565409.1,9.839747429,1.40E-03,0,343330286.5,2.998270438,8.44E-04,0
5556579.898,28.34736542,7.37E-04,0,21218264.25,9.868587001,7.37E-04,0,339461400.7,2.998676509,7.09E-04,0,5914487.387,27.84481886,3.18E-03,0,21668432.58,9.83821504,1.41E-03,0,345213749.4,2.998249656,8.47E-04,0
5584083.271,28.33865525,7.37E-04,0,21319410.97,9.867291035,7.37E-04,0,341368865.3,2.998660389,7.09E-04,0,5946769.955,27.83232461,3.18E-03,0,21770560.57,9.836682315,1.41E-03,0,347097552.8,2.99822852,8.49E-04,0
5611771.694,28.33006988,7.37E-04,0,21419657.51,9.865995404,7.37E-04,0,343299034.5,2.998643804,7.09E-04,0,5978510.27,27.82027915,3.19E-03,0,21871844.77,9.835148804,1.42E-03,0,348995299.8,2.998206911,8.52E-04,0
5639037.316,28.32179613,7.37E-04,0,21519004.61,9.864700262,7.37E-04,0,345276754.3,2.998626539,7.10E-04,0,6012792.655,27.80748053,3.20E-03,0,21972237.53,9.833615381,1.43E-03,0,350912952,2.998184721,8.54E-04,0
5666192.39,28.31373822,7.37E-04,0,21617442.36,9.863405898,7.37E-04,0,347335234.1,2.99860826,7.10E-04,0,6051131.57,27.7932778,3.20E-03,0,22071729.36,9.83208237,1.43E-03,0,352873834.4,2.998161647,8.57E-04,0
5693488.871,28.30581458,7.37E-04,0,21715000.62,9.862111985,7.37E-04,0,349527020.9,2.99858843,7.10E-04,0,6081860.121,27.78172466,3.21E-03,0,22170320.22,9.830550016,1.44E-03,0,354906330.7,2.998137332,8.59E-04,0
5721352.604,28.29790082,7.37E-04,0,21811713.58,9.860818343,7.37E-04,0,351791909.5,2.998567559,7.10E-04,0,6097302.765,27.77568977,3.21E-03,0,22268015.46,9.829018435,1.44E-03,0,357049848,2.998111225,8.62E-04,0
5750645.83,28.28975076,7.37E-04,0,21907594.66,9.859524956,7.37E-04,0,353678637.6,2.998549865,7.11E-04,0,6106294.313,27.77202072,3.21E-03,0,22364871.32,9.827486709,1.45E-03,0,359291897,2.998083363,8.65E-04,0
5783507.184,28.28076705,7.37E-04,0,22002753.65,9.858230474,7.37E-04,0,354889746.3,2.998538348,7.11E-04,0,6112201.281,27.76950384,3.21E-03,0,22460994.16,9.825953495,1.46E-03,0,361236360,2.998058734,8.68E-04,0
5819608.29,28.2709408,7.37E-04,0,22097219.51,9.856934414,7.37E-04,0,355696936.8,2.998530611,7.11E-04,0,6116376.269,27.76764618,3.21E-03,0,22556494.76,9.824417071,1.46E-03,0,362564820.7,2.998041629,8.70E-04,0
5842658.748,28.26454215,7.37E-04,0,22191073.81,9.855635625,7.37E-04,0,356270210.2,2.998525084,7.11E-04,0,6119418.405,27.76623072,3.21E-03,0,22650906.97,9.822884978,1.47E-03,0,363421131.2,2.998030467,8.71E-04,0
5854833.239,28.26103477,7.37E-04,0,22284445.86,9.854332564,7.37E-04,0,356686512,2.998521055,7.11E-04,0,6121693.314,27.76512457,3.21E-03,0,22745265.24,9.821340306,1.48E-03,0,364017021.5,2.998022629,8.72E-04,0
5862264.951,28.25879895,7.37E-04,0,22377501.06,9.853022533,7.37E-04,0,357012039.9,2.998517896,7.11E-04,0,6123427.87,27.76424373,3.21E-03,0,22838915.01,9.819793836,1.48E-03,0,364460484.8,2.998016757,8.72E-04,0
5867347.819,28.25720357,7.37E-04,0,22470394.04,9.851703142,7.37E-04,0,357272452.2,2.998515363,7.11E-04,0,6124750.74,27.76354183,3.22E-03,0,22932193.45,9.818239667,1.49E-03,0,364805876.2,2.998012157,8.73E-04,0
5871053.781,28.25599098,7.37E-04,0,22563407.63,9.85037032,7.37E-04,0,357485263.3,2.99851329,7.11E-04,0,6125763.544,27.76298033,3.22E-03,0,23025561.35,9.816669852,1.49E-03,0,365076918.6,2.998008528,8.73E-04,0
5873802.064,28.25505173,7.37E-04,0,22656871.29,9.849018079,7.37E-04,0,357662297.2,2.998511563,7.11E-04,0,6126538.968,27.76253146,3.22E-03,0,23119040.14,9.815083378,1.50E-03,0,365292520.1,2.998005626,8.73E-04,0
5875869.86,28.25431305,7.37E-04,0,22751191.3,9.847640477,7.37E-04,0,357811332.1,2.998510106,7.11E-04,0,6127124.836,27.76217685,3.22E-03,0,23213103.7,9.813471444,1.50E-03,0,365471953.3,2.998003201,8.74E-04,0
5877461.657,28.25372037,7.37E-04,0,22847088.21,9.84622478,7.37E-04,0,357931702,2.998508927,7.11E-04,0,6127576.353,27.76189203,3.22E-03,0,23308045.04,9.811827851,1.51E-03,0,365622224.8,2.99800116,8.74E-04,0
5878693.931,28.25324158,7.37E-04,0,22945232.27,9.844759881,7.37E-04,0,358034463.7,2.998507919,7.11E-04,0,6127926.042,27.76166204,3.22E-03,0,23404674.73,9.810136691,1.52E-03,0,365748633.9,2.997999436,8.74E-04,0
5879642.729,28.25285692,7.37E-04,0,23046535.87,9.843228309,7.37E-04,0,358123677.6,2.998507042,7.11E-04,0,6128202.326,27.76147284,3.22E-03,0,23503593.41,9.808384695,1.52E-03,0,365855676,2.997997968,8.74E-04,0
5880374.578,28.25254759,7.37E-04,0,23150556.04,9.841633248,7.37E-04,0,358201076.6,2.998506279,7.11E-04,0,6128427.42,27.7613125,3.22E-03,0,23605561.05,9.806554238,1.53E-03,0,365947376.1,2.997996703,8.74E-04,0
5880939.235,28.25229889,7.37E-04,0,23251318.54,9.840061587,7.37E-04,0,358267708.1,2.998505621,7.11E-04,0,6128622.257,27.7611684,3.22E-03,0,23709664.17,9.804656061,1.54E-03,0,366022837.6,2.997995656,8.75E-04,0
